cdr_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,call_status,cell_tower_id,location_id,direction,source_system
CDR0000191,PH008901,PH008876,27-12-2024 13:29,0,Voice,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_TELECOM_CDR
CDR0000192,PH008667,PH005403,24-03-2019 23:40,0,Voice,Failed,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_A
CDR0000193,PH008894,PH006334,03-03-2021 16:49,0,Missed,Missed,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_B
CDR0000194,PH006310,PH001238,12-06-2025 19:52,0,SMS,Answered,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000195,PH008640,PH008293,30-07-2026 17:58,836,Voice,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0000196,PH005257,PH009488,26-07-2024 03:01,0,SMS,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0000197,PH002940,PH006447,26-03-2024 08:41,0,Voice,Rejected,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0000198,PH005960,PH001936,19-06-2020 04:57,320,Voice,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0000199,PH008814,PH003842,14-02-2020 23:07,128,Data,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0000200,PH000849,PH005240,28-03-2021 16:22,0,Voice,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0000201,PH005071,PH003378,20-10-2024 15:47,0,SMS,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_A
CDR0000202,PH006356,PH001592,13-07-2024 21:36,0,Voice,Rejected,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0000203,PH007709,PH001816,20-02-2025 20:43,0,Voice,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000204,PH008425,PH009947,10-12-2021 00:56,0,SMS,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0000205,PH004404,PH000125,25-02-2023 00:33,649,Voice,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_B
CDR0000206,PH001721,PH008068,24-02-2026 13:32,0,Voice,Rejected,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0000207,PH008930,PH003413,27-12-2025 04:16,0,Voice,Rejected,T002,LOC_HADAPSAR,Outgoing,SYNTH_LEGACY_CDR
CDR0000208,PH001589,PH006974,18-02-2019 11:31,607,Voice,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0000209,PH003320,PH005881,02-11-2021 15:10,0,SMS,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0000210,PH008476,PH009886,02-02-2019 03:07,0,SMS,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0000211,PH000343,PH005901,30-03-2025 11:55,0,Missed,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000212,PH007140,PH008719,08-01-2019 18:19,0,Voice,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000213,PH007076,PH000704,16-06-2021 14:34,0,Voice,Rejected,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0000214,PH002487,PH002680,10-05-2020 16:03,0,Voice,Failed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0000215,PH008613,PH003656,09-09-2020 18:53,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_A
CDR0000216,PH001043,PH006548,07-12-2021 07:07,0,Missed,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0000217,PH004794,PH006296,25-07-2023 08:37,0,Voice,Missed,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0000218,PH000399,PH008496,06-11-2019 10:36,373,Voice,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0000219,PH008414,PH001314,15-03-2022 14:11,0,SMS,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0000220,PH005523,PH001470,20-12-2023 07:07,0,Voice,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0000221,PH005976,PH003299,03-06-2022 15:57,545,Voice,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000222,PH006446,PH001558,24-12-2024 12:15,0,SMS,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_A
CDR0000223,PH003205,PH008677,14-02-2023 15:16,281,Voice,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000224,PH003421,PH005075,29-04-2019 18:11,0,SMS,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0000225,PH002943,PH005904,30-10-2021 09:12,0,Voice,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0000226,PH008071,PH002878,25-04-2024 16:38,0,SMS,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000227,PH005737,PH002431,04-09-2025 11:28,387,Voice,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0000228,PH001753,PH005149,14-12-2025 01:21,0,Voice,Missed,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0000229,PH004384,PH008776,04-12-2021 12:31,0,Missed,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0000230,PH005744,PH002955,22-06-2021 09:49,0,Voice,Failed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_A
CDR0000231,PH003832,PH004457,11-12-2025 21:11,0,Missed,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0000232,PH006433,PH008322,20-06-2023 00:53,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_LEGACY_CDR
CDR0000233,PH002194,PH008535,11-06-2025 01:02,0,Voice,Rejected,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0000234,PH009450,PH008763,19-01-2025 16:55,0,Missed,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0000235,PH008796,PH009146,26-09-2020 09:33,486,Voice,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0000236,PH003083,PH000585,22-04-2019 22:51,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0000237,PH005206,PH003154,25-05-2025 15:05,0,Voice,Rejected,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0000238,PH004562,PH005825,05-09-2019 00:00,243,Voice,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0000239,PH003956,PH004383,19-04-2024 09:54,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_A
CDR0000240,PH001978,PH003920,01-07-2025 11:42,697,Voice,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0000241,PH003162,PH002587,26-04-2020 19:03,0,Voice,Failed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0000242,PH000269,PH002937,17-08-2025 00:47,0,Voice,Failed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0000243,PH007091,PH006606,24-06-2020 19:00,0,Voice,Rejected,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000244,PH000517,PH005098,25-05-2021 07:39,0,Voice,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_TELECOM_CDR
CDR0000245,PH008517,PH007752,11-12-2024 00:47,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0000246,PH001695,PH004522,12-06-2020 15:53,0,Voice,Failed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0000247,PH000072,PH007323,21-04-2023 15:24,0,Voice,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_A
CDR0000248,PH008756,PH008043,03-07-2021 22:17,0,Voice,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0000249,PH001770,PH006994,23-06-2025 01:24,745,Voice,Answered,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000250,PH005284,PH008148,26-09-2025 00:54,0,Voice,Rejected,T001,LOC_KOTHRUD,Outgoing,SYNTH_TELECOM_CDR
CDR0000251,PH001196,PH007704,16-12-2021 14:42,0,Missed,Missed,T009,LOC_PIMPRI,Outgoing,SYNTH_LEGACY_CDR
CDR0000252,PH003694,PH000504,01-07-2020 04:26,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0000253,PH007452,PH000211,23-09-2025 03:20,0,SMS,Answered,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0000254,PH003017,PH003795,29-08-2026 23:17,0,Voice,Rejected,T009,LOC_PIMPRI,Outgoing,SYNTH_TELECOM_CDR
CDR0000255,PH008977,PH000252,07-06-2021 13:02,0,Missed,Missed,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000256,PH005201,PH008115,18-08-2021 02:08,878,Data,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0000257,PH004027,PH001145,17-12-2025 06:11,0,Voice,Failed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_A
CDR0000258,PH005396,PH007780,23-06-2023 10:25,0,Voice,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0000259,PH007803,PH006291,24-08-2020 09:04,0,Missed,Missed,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_A
CDR0000260,PH009898,PH009877,01-11-2020 23:20,690,Data,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0000261,PH007015,PH008546,21-12-2019 10:39,0,Voice,Rejected,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0000262,PH006811,PH000193,22-04-2024 15:57,0,Voice,Rejected,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0000263,PH000537,PH001067,19-12-2025 20:51,0,Voice,Rejected,T001,LOC_KOTHRUD,Outgoing,SYNTH_TELECOM_CDR
CDR0000264,PH008380,PH002869,28-11-2023 22:02,0,Voice,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0000265,PH000709,PH004488,19-05-2020 22:58,0,Voice,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000266,PH006371,PH005026,10-08-2021 13:14,281,Voice,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0000267,PH009992,PH000343,04-03-2026 15:36,137,Data,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0000268,PH005494,PH006205,21-10-2025 00:32,0,Voice,Rejected,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0000269,PH007949,PH002369,29-06-2026 14:23,0,Voice,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0000270,PH002040,PH005669,21-03-2019 05:50,0,Voice,Failed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0000271,PH007241,PH009559,03-04-2019 03:13,0,SMS,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0000272,PH005373,PH007897,02-09-2019 12:45,0,SMS,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0000273,PH001502,PH003454,21-12-2023 04:16,0,Voice,Failed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0000274,PH005451,PH001945,16-05-2020 21:35,0,Voice,Rejected,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000275,PH005419,PH003060,18-09-2020 00:14,381,Data,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0000276,PH005740,PH004461,14-02-2020 23:47,0,Voice,Rejected,T005,LOC_YERAWADA,Outgoing,SYNTH_TELECOM_CDR
CDR0000277,PH005581,PH005932,20-11-2019 15:58,0,Missed,Missed,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0000278,PH006344,PH007890,26-03-2026 07:44,0,Voice,Failed,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0000279,PH004700,PH007767,25-12-2022 04:03,0,Voice,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0000280,PH005004,PH000948,24-07-2023 17:36,0,Voice,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0000281,PH000448,PH005701,30-03-2021 10:55,0,SMS,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0000282,PH003281,PH007659,16-11-2022 20:54,0,SMS,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0000283,PH002994,PH002854,31-07-2022 02:35,0,Voice,Failed,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0000284,PH001167,PH005201,09-08-2020 01:26,0,Voice,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0000285,PH007638,PH001619,12-01-2024 22:45,0,Voice,Failed,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_B
CDR0000286,PH003004,PH006382,23-01-2024 13:58,0,Missed,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0000287,PH005053,PH009418,15-10-2024 01:56,0,SMS,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_LEGACY_CDR
CDR0000288,PH002875,PH005268,22-10-2019 16:49,0,SMS,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0000289,PH007085,PH002093,23-05-2022 11:18,584,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000290,PH000923,PH006364,01-11-2022 21:31,0,Voice,Failed,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_B
CDR0000291,PH007810,PH004698,15-12-2025 05:45,0,SMS,Failed,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0000292,PH002747,PH003046,21-05-2019 13:20,0,Voice,Failed,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_A
CDR0000293,PH001026,PH003668,25-08-2021 13:16,1760,Data,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0000294,PH008319,PH005588,07-07-2020 18:39,0,SMS,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0000295,PH001869,PH005709,01-03-2019 06:12,1283,Data,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_TELECOM_CDR
CDR0000296,PH007447,PH004662,13-06-2023 11:41,1160,Data,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000297,PH008948,PH000670,23-07-2026 19:55,0,Voice,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0000298,PH005960,PH001936,21-02-2020 02:28,0,Missed,Missed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0000299,PH002576,PH005322,26-06-2021 11:33,0,Voice,Failed,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0000300,PH003114,PH007339,23-11-2020 08:16,0,SMS,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_LEGACY_CDR
CDR0000301,PH005173,PH003208,30-09-2022 11:48,385,Data,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_TELECOM_CDR
CDR0000302,PH001295,PH007735,23-04-2021 08:00,1269,Data,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_A
CDR0000303,PH001996,PH009540,13-07-2024 21:00,216,Voice,Answered,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0000304,PH008470,PH005349,11-02-2020 20:57,0,Voice,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0000305,PH001502,PH003454,15-07-2020 15:00,0,Missed,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000306,PH008662,PH008284,18-01-2021 22:30,0,Missed,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_B
CDR0000307,PH009133,PH008899,03-12-2020 23:27,0,SMS,Rejected,T002,LOC_HADAPSAR,Outgoing,SYNTH_LEGACY_CDR
CDR0000308,PH000318,PH004280,03-02-2022 18:00,0,Voice,Failed,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0000309,PH001666,PH004254,02-06-2020 03:11,0,Voice,Rejected,T014,LOC_DHANKAWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0000310,PH006695,PH001459,01-02-2025 22:17,0,Voice,Failed,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0000311,PH004170,PH000057,16-09-2024 08:44,1506,Data,Answered,T007,LOC_BANER,Outgoing,SYNTH_CDR_B
CDR0000312,PH004345,PH005750,14-03-2019 19:46,476,Data,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0000313,PH009564,PH005912,17-01-2025 02:57,0,SMS,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0000314,PH001065,PH001775,05-04-2021 15:53,0,Voice,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0000315,PH006699,PH001164,05-01-2025 16:05,0,Voice,Rejected,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0000316,PH000039,PH009769,20-01-2023 21:52,790,Voice,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0000317,PH009690,PH000164,30-01-2025 04:18,0,Voice,Rejected,T008,LOC_WAKAD,Outgoing,SYNTH_LEGACY_CDR
CDR0000318,PH004483,PH009631,17-01-2025 04:42,226,Voice,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_B
CDR0000319,PH005855,PH000537,02-12-2020 19:20,711,Data,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_B
CDR0000320,PH005664,PH004255,13-02-2022 10:49,528,Voice,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_TELECOM_CDR
CDR0000321,PH001081,PH000697,14-01-2025 03:28,0,SMS,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0000322,PH009733,PH000188,12-09-2022 11:53,0,Missed,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_B
CDR0000323,PH006098,PH008224,01-04-2021 11:40,0,Voice,Rejected,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0000324,PH005417,PH003208,26-02-2020 13:18,0,Voice,Rejected,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0000325,PH005764,PH002078,31-10-2019 18:33,806,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000326,PH005956,PH009921,13-06-2024 15:39,0,SMS,Answered,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0000327,PH007560,PH002517,28-12-2025 03:35,0,Voice,Rejected,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0000328,PH000355,PH000006,25-05-2024 20:01,260,Data,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0000329,PH007896,PH000639,20-09-2023 07:57,365,Voice,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_TELECOM_CDR
CDR0000330,PH008251,PH006887,30-06-2026 01:16,0,Missed,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_B
CDR0000331,PH000246,PH006093,12-01-2023 15:15,0,Voice,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0000332,PH006295,PH005685,21-07-2023 19:59,101,Voice,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000333,PH009489,PH006213,10-07-2019 22:48,680,Voice,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_A
CDR0000334,PH002482,PH005440,07-06-2021 04:15,59,Voice,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0000335,PH003597,PH006070,28-05-2026 12:19,725,Voice,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_LEGACY_CDR
CDR0000336,PH004383,PH002043,18-12-2023 12:53,0,Voice,Rejected,T002,LOC_HADAPSAR,Outgoing,SYNTH_LEGACY_CDR
CDR0000337,PH001274,PH009175,18-03-2020 10:37,0,Voice,Failed,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000338,PH006352,PH001195,16-05-2023 16:38,0,SMS,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_LEGACY_CDR
CDR0000339,PH006503,PH002018,05-09-2023 23:10,0,Voice,Missed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0000340,PH000926,PH001577,06-11-2020 14:55,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0000341,PH006478,PH000095,24-10-2019 13:59,359,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000342,PH002875,PH005268,21-02-2019 22:08,0,Voice,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0000343,PH003605,PH002965,13-08-2021 02:31,0,SMS,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0000344,PH001632,PH003473,07-10-2025 05:46,0,Voice,Rejected,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0000345,PH004467,PH005672,18-11-2025 00:24,0,SMS,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0000346,PH006127,PH001126,31-10-2025 14:33,0,Voice,Rejected,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0000347,PH000906,PH007084,07-07-2026 08:45,130,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0000348,PH009699,PH000682,29-10-2024 22:40,214,Voice,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0000349,PH003095,PH005525,02-03-2024 18:18,0,Missed,Missed,T013,LOC_KATRAJ,Outgoing,SYNTH_LEGACY_CDR
CDR0000350,PH006848,PH004944,04-01-2020 15:15,858,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0000351,PH005678,PH000178,29-03-2019 18:00,0,Voice,Failed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0000352,PH004675,PH004802,01-10-2020 03:54,0,Voice,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0000353,PH009559,PH009688,20-08-2025 04:30,0,Missed,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_LEGACY_CDR
CDR0000354,PH006446,PH001558,01-02-2025 22:17,0,SMS,Answered,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0000355,PH000329,PH005887,01-10-2023 13:08,0,Voice,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0000356,PH001791,PH008686,25-11-2021 21:39,0,SMS,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0000357,PH006812,PH006590,24-11-2023 08:28,739,Voice,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0000358,PH007297,PH003770,19-06-2026 18:58,0,Voice,Failed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0000359,PH001831,PH007072,22-07-2025 06:14,520,Data,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0000360,PH008851,PH000160,29-03-2021 21:27,0,SMS,Answered,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0000361,PH007694,PH007464,19-12-2019 12:45,0,Voice,Rejected,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_A
CDR0000362,PH005598,PH004743,21-08-2021 05:08,779,Voice,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0000363,PH003320,PH005881,26-05-2025 15:32,0,Voice,Failed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0000364,PH005070,PH002618,23-12-2020 04:06,0,SMS,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0000365,PH006830,PH003464,18-11-2025 03:43,0,Voice,Rejected,T016,LOC_BHOSARI,Outgoing,SYNTH_TELECOM_CDR
CDR0000366,PH002964,PH004289,15-08-2019 04:21,1613,Data,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0000367,PH001155,PH006280,04-01-2024 17:44,0,Missed,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0000368,PH004301,PH002372,16-01-2019 14:46,0,SMS,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0000369,PH006086,PH009388,03-10-2019 15:49,0,Voice,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0000370,PH007983,PH006291,04-11-2024 02:38,0,Voice,Failed,T001,LOC_KOTHRUD,Outgoing,SYNTH_LEGACY_CDR
CDR0000371,PH005832,PH001956,26-07-2023 13:58,0,Voice,Rejected,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0000372,PH004059,PH000134,04-07-2019 15:09,0,Voice,Rejected,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0000373,PH006237,PH008048,29-09-2021 01:54,0,SMS,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0000374,PH004121,PH007808,27-10-2021 01:58,0,Voice,Rejected,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0000375,PH008447,PH003471,19-08-2024 14:37,0,Voice,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0000376,PH001200,PH008110,11-03-2020 07:32,886,Voice,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_LEGACY_CDR
CDR0000377,PH001454,PH002513,21-06-2022 10:24,0,Voice,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0000378,PH007733,PH005532,20-12-2021 05:26,0,SMS,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0000379,PH002680,PH003776,19-01-2021 07:05,612,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0000380,PH003308,PH005863,21-10-2025 21:44,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0000381,PH006022,PH006401,20-06-2023 12:01,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
