relationship_id,case_id,source_entity_id,source_entity_type,relationship_type,target_entity_id,target_entity_type,start_time,end_time,confidence,source_document_id,verified,verification_status
REL0000226,C000226,C000226,Case,INVOLVES,P000980,Person,2021-01-07 13:31:00,,0.97,DOC000226,true,Verified
REL0000227,C000227,C000227,Case,INVOLVES,P001331,Person,2022-03-09 11:09:00,,0.98,DOC000227,true,Verified
REL0000228,C000228,C000228,Case,INVOLVES,P005225,Person,2020-02-22 12:30:00,,0.912,DOC000228,false,Review Required
REL0000229,C000229,C000229,Case,INVOLVES,P002307,Person,2024-05-02 13:39:00,,0.944,DOC000229,false,Review Required
REL0000230,C000230,C000230,Case,INVOLVES,P006076,Person,2019-09-16 18:42:00,,0.951,DOC000230,true,Verified
REL0000231,C000231,C000231,Case,INVOLVES,P001631,Person,2018-07-05 13:56:00,,0.971,DOC000231,true,Verified
REL0000232,C000232,C000232,Case,INVOLVES,P002497,Person,2018-09-15 11:01:00,,0.969,DOC000232,true,Verified
REL0000233,C000233,C000233,Case,INVOLVES,P002723,Person,2018-04-26 15:23:00,,0.902,DOC000233,false,Review Required
REL0000234,C000234,C000234,Case,INVOLVES,P005443,Person,2021-08-26 20:42:00,,0.985,DOC000234,true,Verified
REL0000235,C000235,C000235,Case,INVOLVES,P006944,Person,2019-02-17 12:07:00,,0.902,DOC000235,false,Review Required
REL0000236,C000236,C000236,Case,INVOLVES,P003502,Person,2018-11-27 20:59:00,,0.97,DOC000236,true,Verified
REL0000237,C000237,C000237,Case,INVOLVES,P002797,Person,2020-12-11 15:28:00,,0.923,DOC000237,false,Review Required
REL0000238,C000238,C000238,Case,INVOLVES,P004272,Person,2023-11-21 08:40:00,,0.921,DOC000238,false,Review Required
REL0000239,C000239,C000239,Case,INVOLVES,P005892,Person,2019-03-24 14:53:00,,0.928,DOC000239,false,Review Required
REL0000240,C000240,C000240,Case,INVOLVES,P006251,Person,2018-05-30 13:25:00,,0.918,DOC000240,false,Review Required
REL0000241,C000241,C000241,Case,INVOLVES,P000650,Person,2023-04-27 12:15:00,,0.925,DOC000241,false,Review Required
REL0000242,C000242,C000242,Case,INVOLVES,P001508,Person,2023-10-19 10:17:00,,0.972,DOC000242,true,Verified
REL0000243,C000243,C000243,Case,INVOLVES,P005569,Person,2019-05-23 23:01:00,,0.961,DOC000243,true,Verified
REL0000244,C000244,C000244,Case,INVOLVES,P006984,Person,2019-01-30 12:30:00,,0.94,DOC000244,false,Review Required
REL0000245,C000245,C000245,Case,INVOLVES,P005720,Person,2020-01-03 22:58:00,,0.922,DOC000245,false,Review Required
REL0000246,C000246,C000246,Case,INVOLVES,P005206,Person,2019-06-15 19:43:00,,0.945,DOC000246,false,Review Required
REL0000247,C000247,C000247,Case,INVOLVES,P000059,Person,2022-05-07 19:40:00,,0.961,DOC000247,true,Verified
REL0000248,C000248,C000248,Case,INVOLVES,P005668,Person,2020-04-10 22:49:00,,0.932,DOC000248,false,Review Required
REL0000249,C000249,C000249,Case,INVOLVES,P006243,Person,2023-06-07 18:01:00,,0.977,DOC000249,true,Verified
REL0000250,C000250,C000250,Case,INVOLVES,P000754,Person,2018-10-26 17:30:00,,0.974,DOC000250,true,Verified
REL0000251,C000251,C000251,Case,INVOLVES,P003533,Person,2021-09-30 16:48:00,,0.902,DOC000251,false,Review Required
REL0000252,C000252,C000252,Case,INVOLVES,P002283,Person,2024-05-22 20:50:00,,0.925,DOC000252,false,Review Required
REL0000253,C000253,C000253,Case,INVOLVES,P004326,Person,2022-06-07 21:20:00,,0.932,DOC000253,false,Review Required
REL0000254,C000254,C000254,Case,INVOLVES,P005324,Person,2024-02-12 12:28:00,,0.921,DOC000254,false,Review Required
REL0000255,C000255,C000255,Case,INVOLVES,P004293,Person,2019-01-15 16:44:00,,0.953,DOC000255,true,Verified
REL0000256,C000256,C000256,Case,INVOLVES,P001228,Person,2018-04-13 17:28:00,,0.947,DOC000256,false,Review Required
REL0000257,C000257,C000257,Case,INVOLVES,P005424,Person,2020-04-24 09:38:00,,0.909,DOC000257,false,Review Required
REL0000258,C000258,C000258,Case,INVOLVES,P005576,Person,2024-03-23 20:36:00,,0.916,DOC000258,false,Review Required
REL0000259,C000259,C000259,Case,INVOLVES,P003090,Person,2021-11-09 09:57:00,,0.969,DOC000259,true,Verified
REL0000260,C000260,C000260,Case,INVOLVES,P000034,Person,2018-09-29 23:47:00,,0.913,DOC000260,false,Review Required
REL0000261,C000261,C000261,Case,INVOLVES,P000332,Person,2021-03-01 16:47:00,,0.98,DOC000261,true,Verified
REL0000262,C000262,C000262,Case,INVOLVES,P000510,Person,2020-06-21 20:10:00,,0.907,DOC000262,false,Review Required
REL0000263,C000263,C000263,Case,INVOLVES,P005563,Person,2018-04-03 12:31:00,,0.944,DOC000263,false,Review Required
REL0000264,C000264,C000264,Case,INVOLVES,P006163,Person,2019-06-09 05:08:00,,0.988,DOC000264,true,Verified
REL0000265,C000265,C000265,Case,INVOLVES,P000671,Person,2018-07-15 18:25:00,,0.943,DOC000265,false,Review Required
REL0000266,C000266,C000266,Case,INVOLVES,P003625,Person,2021-10-10 14:54:00,,0.952,DOC000266,true,Verified
REL0000267,C000267,C000267,Case,INVOLVES,P005142,Person,2018-01-09 20:22:00,,0.957,DOC000267,true,Verified
REL0000268,C000268,C000268,Case,INVOLVES,P002633,Person,2021-09-18 13:22:00,,0.908,DOC000268,false,Review Required
REL0000269,C000269,C000269,Case,INVOLVES,P000477,Person,2022-07-22 09:04:00,,0.933,DOC000269,false,Review Required
REL0000270,C000270,C000270,Case,INVOLVES,P003257,Person,2022-12-11 15:25:00,,0.96,DOC000270,true,Verified
REL0000271,C000271,C000271,Case,INVOLVES,P002038,Person,2024-03-16 17:19:00,,0.902,DOC000271,false,Review Required
REL0000272,C000272,C000272,Case,INVOLVES,P001972,Person,2022-01-20 11:52:00,,0.908,DOC000272,false,Review Required
REL0000273,C000273,C000273,Case,INVOLVES,P002040,Person,2024-02-21 08:10:00,,0.937,DOC000273,false,Review Required
REL0000274,C000274,C000274,Case,INVOLVES,P005227,Person,2023-02-08 15:51:00,,0.951,DOC000274,true,Verified
REL0000275,C000275,C000275,Case,INVOLVES,P001603,Person,2018-06-15 20:40:00,,0.95,DOC000275,true,Verified
REL0000276,C000276,C000276,Case,INVOLVES,P005019,Person,2022-03-16 17:17:00,,0.98,DOC000276,true,Verified
REL0000277,C000277,C000277,Case,INVOLVES,P001779,Person,2020-04-26 19:45:00,,0.929,DOC000277,false,Review Required
REL0000278,C000278,C000278,Case,INVOLVES,P001109,Person,2024-02-29 22:49:00,,0.984,DOC000278,true,Verified
REL0000279,C000279,C000279,Case,INVOLVES,P004050,Person,2019-08-10 16:45:00,,0.957,DOC000279,true,Verified
REL0000280,C000280,C000280,Case,INVOLVES,P002371,Person,2019-07-20 17:44:00,,0.902,DOC000280,false,Review Required
REL0000281,C000281,C000281,Case,INVOLVES,P005397,Person,2022-12-07 08:52:00,,0.957,DOC000281,true,Verified
REL0000282,C000282,C000282,Case,INVOLVES,P006064,Person,2024-04-11 15:40:00,,0.965,DOC000282,true,Verified
REL0000283,C000283,C000283,Case,INVOLVES,P002636,Person,2019-01-05 16:25:00,,0.903,DOC000283,false,Review Required
REL0000284,C000284,C000284,Case,INVOLVES,P006856,Person,2023-05-11 09:04:00,,0.931,DOC000284,false,Review Required
REL0000285,C000285,C000285,Case,INVOLVES,P000612,Person,2019-11-03 21:33:00,,0.919,DOC000285,false,Review Required
REL0000286,C000286,C000286,Case,INVOLVES,P003258,Person,2021-09-08 11:27:00,,0.965,DOC000286,true,Verified
REL0000287,C000287,C000287,Case,INVOLVES,P005582,Person,2021-06-28 01:35:00,,0.981,DOC000287,true,Verified
REL0000288,C000288,C000288,Case,INVOLVES,P002862,Person,2023-05-03 22:53:00,,0.984,DOC000288,true,Verified
REL0000289,C000289,C000289,Case,INVOLVES,P006401,Person,2022-11-29 20:53:00,,0.971,DOC000289,true,Verified
REL0000290,C000290,C000290,Case,INVOLVES,P005224,Person,2022-06-17 10:26:00,,0.965,DOC000290,true,Verified
REL0000291,C000291,C000291,Case,INVOLVES,P005189,Person,2018-05-10 18:55:00,,0.964,DOC000291,true,Verified
REL0000292,C000292,C000292,Case,INVOLVES,P006086,Person,2021-12-09 18:34:00,,0.919,DOC000292,false,Review Required
REL0000293,C000293,C000293,Case,INVOLVES,P000807,Person,2018-04-04 21:03:00,,0.989,DOC000293,true,Verified
REL0000294,C000294,C000294,Case,INVOLVES,P006442,Person,2021-12-03 06:08:00,,0.984,DOC000294,true,Verified
REL0000295,C000295,C000295,Case,INVOLVES,P005872,Person,2019-06-24 06:47:00,,0.965,DOC000295,true,Verified
REL0000296,C000296,C000296,Case,INVOLVES,P005536,Person,2019-08-03 02:14:00,,0.913,DOC000296,false,Review Required
REL0000297,C000297,C000297,Case,INVOLVES,P005358,Person,2020-05-17 04:33:00,,0.965,DOC000297,true,Verified
REL0000298,C000298,C000298,Case,INVOLVES,P006370,Person,2021-08-17 15:39:00,,0.982,DOC000298,true,Verified
REL0000299,C000299,C000299,Case,INVOLVES,P006633,Person,2022-10-11 16:51:00,,0.972,DOC000299,true,Verified
REL0000300,C000300,C000300,Case,INVOLVES,P004336,Person,2021-07-05 12:36:00,,0.971,DOC000300,true,Verified
REL0000301,C000301,C000301,Case,INVOLVES,P000278,Person,2022-07-31 23:03:00,,0.933,DOC000301,false,Review Required
REL0000302,C000302,C000302,Case,INVOLVES,P004827,Person,2021-05-28 03:38:00,,0.955,DOC000302,true,Verified
REL0000303,C000303,C000303,Case,INVOLVES,P001995,Person,2020-03-04 14:31:00,,0.918,DOC000303,false,Review Required
REL0000304,C000304,C000304,Case,INVOLVES,P004306,Person,2024-06-11 15:26:00,,0.984,DOC000304,true,Verified
REL0000305,C000305,C000305,Case,INVOLVES,P002375,Person,2023-08-13 18:28:00,,0.91,DOC000305,false,Review Required
REL0000306,C000306,C000306,Case,INVOLVES,P002235,Person,2022-10-16 05:35:00,,0.943,DOC000306,false,Review Required
REL0000307,C000307,C000307,Case,INVOLVES,P004906,Person,2020-09-15 00:42:00,,0.909,DOC000307,false,Review Required
REL0000308,C000308,C000308,Case,INVOLVES,P000805,Person,2019-03-29 15:16:00,,0.972,DOC000308,true,Verified
REL0000309,C000309,C000309,Case,INVOLVES,P003785,Person,2019-04-17 11:32:00,,0.92,DOC000309,false,Review Required
REL0000310,C000310,C000310,Case,INVOLVES,P006302,Person,2018-03-09 13:22:00,,0.9,DOC000310,false,Review Required
REL0000311,C000311,C000311,Case,INVOLVES,P003925,Person,2021-03-11 20:15:00,,0.926,DOC000311,false,Review Required
REL0000312,C000312,C000312,Case,INVOLVES,P006144,Person,2022-11-16 15:58:00,,0.971,DOC000312,true,Verified
REL0000313,C000313,C000313,Case,INVOLVES,P005160,Person,2023-05-09 12:26:00,,0.978,DOC000313,true,Verified
REL0000314,C000314,C000314,Case,INVOLVES,P005910,Person,2022-11-27 17:57:00,,0.919,DOC000314,false,Review Required
REL0000315,C000315,C000315,Case,INVOLVES,P005382,Person,2022-12-22 02:16:00,,0.942,DOC000315,false,Review Required
REL0000316,C000316,C000316,Case,INVOLVES,P004003,Person,2024-04-27 17:16:00,,0.936,DOC000316,false,Review Required
REL0000317,C000317,C000317,Case,INVOLVES,P003190,Person,2024-03-25 21:08:00,,0.924,DOC000317,false,Review Required
REL0000318,C000318,C000318,Case,INVOLVES,P006411,Person,2022-02-18 12:57:00,,0.968,DOC000318,true,Verified
REL0000319,C000319,C000319,Case,INVOLVES,P005709,Person,2024-01-06 11:37:00,,0.941,DOC000319,false,Review Required
REL0000320,C000320,C000320,Case,INVOLVES,P006307,Person,2023-06-06 18:51:00,,0.937,DOC000320,false,Review Required
REL0000321,C000321,C000321,Case,INVOLVES,P001141,Person,2019-04-29 12:17:00,,0.982,DOC000321,true,Verified
REL0000322,C000322,C000322,Case,INVOLVES,P001013,Person,2023-09-20 14:59:00,,0.923,DOC000322,false,Review Required
REL0000323,C000323,C000323,Case,INVOLVES,P003538,Person,2021-11-18 08:57:00,,0.931,DOC000323,false,Review Required
REL0000324,C000324,C000324,Case,INVOLVES,P006638,Person,2023-11-13 09:54:00,,0.983,DOC000324,true,Verified
REL0000325,C000325,C000325,Case,INVOLVES,P003941,Person,2023-05-16 10:55:00,,0.916,DOC000325,false,Review Required
REL0000326,C000326,C000326,Case,INVOLVES,P006911,Person,2021-08-11 13:18:00,,0.91,DOC000326,false,Review Required
REL0000327,C000327,C000327,Case,INVOLVES,P001609,Person,2021-07-28 15:41:00,,0.927,DOC000327,false,Review Required
REL0000328,C000328,C000328,Case,INVOLVES,P004936,Person,2020-03-30 19:29:00,,0.918,DOC000328,false,Review Required
REL0000329,C000329,C000329,Case,INVOLVES,P002818,Person,2023-04-29 19:32:00,,0.986,DOC000329,true,Verified
REL0000330,C000330,C000330,Case,INVOLVES,P002029,Person,2021-11-23 02:03:00,,0.913,DOC000330,false,Review Required
REL0000331,C000331,C000331,Case,INVOLVES,P006439,Person,2019-11-05 16:34:00,,0.907,DOC000331,false,Review Required
REL0000332,C000332,C000332,Case,INVOLVES,P003720,Person,2023-10-19 09:49:00,,0.988,DOC000332,true,Verified
REL0000333,C000333,C000333,Case,INVOLVES,P002705,Person,2021-09-15 15:26:00,,0.977,DOC000333,true,Verified
REL0000334,C000334,C000334,Case,INVOLVES,P004563,Person,2022-02-13 06:23:00,,0.981,DOC000334,true,Verified
REL0000335,C000335,C000335,Case,INVOLVES,P005929,Person,2021-07-28 15:53:00,,0.955,DOC000335,true,Verified
REL0000336,C000336,C000336,Case,INVOLVES,P004061,Person,2024-01-10 19:56:00,,0.937,DOC000336,false,Review Required
REL0000337,C000337,C000337,Case,INVOLVES,P001348,Person,2019-06-04 08:28:00,,0.919,DOC000337,false,Review Required
REL0000338,C000338,C000338,Case,INVOLVES,P002377,Person,2018-12-01 20:54:00,,0.961,DOC000338,true,Verified
REL0000339,C000339,C000339,Case,INVOLVES,P003201,Person,2021-03-24 18:46:00,,0.939,DOC000339,false,Review Required
REL0000340,C000340,C000340,Case,INVOLVES,P003132,Person,2024-05-02 08:04:00,,0.904,DOC000340,false,Review Required
REL0000341,C000341,C000341,Case,INVOLVES,P004624,Person,2022-07-04 15:31:00,,0.981,DOC000341,true,Verified
REL0000342,C000342,C000342,Case,INVOLVES,P000221,Person,2019-07-27 05:12:00,,0.946,DOC000342,false,Review Required
REL0000343,C000343,C000343,Case,INVOLVES,P004138,Person,2020-08-30 08:13:00,,0.922,DOC000343,false,Review Required
REL0000344,C000344,C000344,Case,INVOLVES,P005817,Person,2024-04-22 11:16:00,,0.919,DOC000344,false,Review Required
REL0000345,C000345,C000345,Case,INVOLVES,P006353,Person,2020-05-30 01:30:00,,0.964,DOC000345,true,Verified
REL0000346,C000346,C000346,Case,INVOLVES,P003825,Person,2021-12-19 15:54:00,,0.939,DOC000346,false,Review Required
REL0000347,C000347,C000347,Case,INVOLVES,P004254,Person,2023-04-29 17:16:00,,0.93,DOC000347,false,Review Required
REL0000348,C000348,C000348,Case,INVOLVES,P002131,Person,2024-02-12 05:32:00,,0.963,DOC000348,true,Verified
REL0000349,C000349,C000349,Case,INVOLVES,P006124,Person,2018-08-23 23:51:00,,0.926,DOC000349,false,Review Required
REL0000350,C000350,C000350,Case,INVOLVES,P006860,Person,2018-07-13 19:14:00,,0.949,DOC000350,false,Review Required
REL0000351,C000351,C000351,Case,INVOLVES,P006165,Person,2021-11-03 17:11:00,,0.955,DOC000351,true,Verified
REL0000352,C000352,C000352,Case,INVOLVES,P003334,Person,2020-09-06 12:01:00,,0.908,DOC000352,false,Review Required
REL0000353,C000353,C000353,Case,INVOLVES,P002627,Person,2019-06-17 08:38:00,,0.946,DOC000353,false,Review Required
REL0000354,C000354,C000354,Case,INVOLVES,P003433,Person,2019-01-22 18:14:00,,0.969,DOC000354,true,Verified
REL0000355,C000355,C000355,Case,INVOLVES,P000353,Person,2020-01-16 21:53:00,,0.904,DOC000355,false,Review Required
REL0000356,C000356,C000356,Case,INVOLVES,P000397,Person,2022-11-08 23:10:00,,0.92,DOC000356,false,Review Required
REL0000357,C000357,C000357,Case,INVOLVES,P000903,Person,2018-12-20 19:44:00,,0.96,DOC000357,true,Verified
REL0000358,C000358,C000358,Case,INVOLVES,P003567,Person,2021-10-31 17:00:00,,0.904,DOC000358,false,Review Required
REL0000359,C000359,C000359,Case,INVOLVES,P000319,Person,2022-05-30 10:40:00,,0.926,DOC000359,false,Review Required
REL0000360,C000360,C000360,Case,INVOLVES,P003916,Person,2020-04-19 16:12:00,,0.934,DOC000360,false,Review Required
REL0000361,C000361,C000361,Case,INVOLVES,P000389,Person,2024-03-30 00:26:00,,0.904,DOC000361,false,Review Required
REL0000362,C000362,C000362,Case,INVOLVES,P001030,Person,2020-12-14 20:50:00,,0.924,DOC000362,false,Review Required
REL0000363,C000363,C000363,Case,INVOLVES,P006183,Person,2018-08-03 07:28:00,,0.986,DOC000363,true,Verified
REL0000364,C000364,C000364,Case,INVOLVES,P000020,Person,2021-04-10 09:08:00,,0.95,DOC000364,true,Verified
REL0000365,C000365,C000365,Case,INVOLVES,P005549,Person,2024-03-22 13:57:00,,0.931,DOC000365,false,Review Required
REL0000366,C000366,C000366,Case,INVOLVES,P003669,Person,2023-07-09 18:29:00,,0.939,DOC000366,false,Review Required
REL0000367,C000367,C000367,Case,INVOLVES,P001394,Person,2021-02-18 18:35:00,,0.934,DOC000367,false,Review Required
REL0000368,C000368,C000368,Case,INVOLVES,P001720,Person,2020-11-26 13:01:00,,0.938,DOC000368,false,Review Required
REL0000369,C000369,C000369,Case,INVOLVES,P001423,Person,2022-02-19 07:26:00,,0.957,DOC000369,true,Verified
REL0000370,C000370,C000370,Case,INVOLVES,P001510,Person,2022-03-22 22:03:00,,0.908,DOC000370,false,Review Required
REL0000371,C000371,C000371,Case,INVOLVES,P002717,Person,2019-01-04 23:39:00,,0.918,DOC000371,false,Review Required
REL0000372,C000372,C000372,Case,INVOLVES,P003830,Person,2021-04-04 17:46:00,,0.942,DOC000372,false,Review Required
REL0000373,C000373,C000373,Case,INVOLVES,P003469,Person,2023-11-01 13:36:00,,0.926,DOC000373,false,Review Required
REL0000374,C000374,C000374,Case,INVOLVES,P006499,Person,2022-04-16 13:58:00,,0.955,DOC000374,true,Verified
REL0000375,C000375,C000375,Case,INVOLVES,P001556,Person,2018-05-31 19:28:00,,0.933,DOC000375,false,Review Required
REL0000376,C000376,C000376,Case,INVOLVES,P006940,Person,2021-04-12 20:15:00,,0.984,DOC000376,true,Verified
REL0000377,C000377,C000377,Case,INVOLVES,P001865,Person,2024-01-02 06:48:00,,0.961,DOC000377,true,Verified
REL0000378,C000378,C000378,Case,INVOLVES,P003048,Person,2018-02-14 15:55:00,,0.935,DOC000378,false,Review Required
REL0000379,C000379,C000379,Case,INVOLVES,P006453,Person,2019-10-20 10:27:00,,0.989,DOC000379,true,Verified
REL0000380,C000380,C000380,Case,INVOLVES,P002380,Person,2019-03-09 08:27:00,,0.926,DOC000380,false,Review Required
REL0000381,C000381,C000381,Case,INVOLVES,P003722,Person,2020-12-17 14:34:00,,0.98,DOC000381,true,Verified
REL0000382,C000382,C000382,Case,INVOLVES,P006965,Person,2019-12-06 16:25:00,,0.941,DOC000382,false,Review Required
REL0000383,C000383,C000383,Case,INVOLVES,P005853,Person,2018-07-13 19:43:00,,0.914,DOC000383,false,Review Required
REL0000384,C000384,C000384,Case,INVOLVES,P003760,Person,2021-08-05 08:17:00,,0.919,DOC000384,false,Review Required
REL0000385,C000385,C000385,Case,INVOLVES,P002606,Person,2020-02-14 16:33:00,,0.953,DOC000385,true,Verified
REL0000386,C000386,C000386,Case,INVOLVES,P004675,Person,2020-01-23 19:43:00,,0.903,DOC000386,false,Review Required
REL0000387,C000387,C000387,Case,INVOLVES,P006918,Person,2018-04-02 02:42:00,,0.963,DOC000387,true,Verified
REL0000388,C000388,C000388,Case,INVOLVES,P006955,Person,2019-04-17 21:40:00,,0.982,DOC000388,true,Verified
REL0000389,C000389,C000389,Case,INVOLVES,P001074,Person,2022-09-27 18:39:00,,0.956,DOC000389,true,Verified
REL0000390,C000390,C000390,Case,INVOLVES,P002946,Person,2019-06-24 22:55:00,,0.968,DOC000390,true,Verified
REL0000391,C000391,C000391,Case,INVOLVES,P003643,Person,2019-07-22 23:45:00,,0.925,DOC000391,false,Review Required
REL0000392,C000392,C000392,Case,INVOLVES,P001944,Person,2018-06-20 12:24:00,,0.947,DOC000392,false,Review Required
REL0000393,C000393,C000393,Case,INVOLVES,P004364,Person,2019-07-22 13:14:00,,0.939,DOC000393,false,Review Required
REL0000394,C000394,C000394,Case,INVOLVES,P000805,Person,2024-05-08 21:10:00,,0.931,DOC000394,false,Review Required
REL0000395,C000395,C000395,Case,INVOLVES,P001774,Person,2022-04-11 17:53:00,,0.943,DOC000395,false,Review Required
REL0000396,C000396,C000396,Case,INVOLVES,P001448,Person,2024-02-17 18:57:00,,0.952,DOC000396,true,Verified
REL0000397,C000397,C000397,Case,INVOLVES,P006756,Person,2023-12-26 22:19:00,,0.987,DOC000397,true,Verified
REL0000398,C000398,C000398,Case,INVOLVES,P003488,Person,2021-07-29 08:47:00,,0.938,DOC000398,false,Review Required
REL0000399,C000399,C000399,Case,INVOLVES,P006473,Person,2024-02-22 02:42:00,,0.953,DOC000399,true,Verified
REL0000400,C000400,C000400,Case,INVOLVES,P004872,Person,2020-04-10 06:03:00,,0.939,DOC000400,false,Review Required
REL0000401,C000401,C000401,Case,INVOLVES,P004060,Person,2022-01-05 21:54:00,,0.963,DOC000401,true,Verified
REL0000402,C000402,C000402,Case,INVOLVES,P000030,Person,2022-12-17 13:14:00,,0.96,DOC000402,true,Verified
REL0000403,C000403,C000403,Case,INVOLVES,P003814,Person,2021-04-02 09:27:00,,0.929,DOC000403,false,Review Required
REL0000404,C000404,C000404,Case,INVOLVES,P002060,Person,2023-07-29 13:03:00,,0.989,DOC000404,true,Verified
