event_id,entity_id,entity_type,location_id,timestamp,event_type,duration_minutes,latitude,longitude,source,confidence
EV0000215,P004460,Person,LOC004807,2024-02-25 11:56:39,TowerPing,0,18.449432,73.863198,SYNTH_CCTV,0.967
EV0000216,P000349,Person,LOC003363,2025-08-16 04:08:12,CCTV,0,18.560931,73.885222,SYNTH_CCTV,0.918
EV0000217,P006487,Person,LOC000925,2024-10-31 00:37:39,Visited,105,18.449463,73.872782,SYNTH_TOWER,0.989
EV0000218,P001306,Person,LOC004479,2023-06-05 20:18:35,Exited,0,18.494027,73.866195,SYNTH_FIELD,0.929
EV0000219,P006524,Person,LOC002776,2020-03-06 07:27:49,Detected,0,18.540997,73.88072,SYNTH_TRANSACTION,0.966
EV0000220,P006494,Person,LOC002497,2025-12-27 22:30:04,Transaction,0,18.632587,73.853423,SYNTH_VEHICLE,0.906
EV0000221,P003550,Person,LOC000135,2023-04-07 05:35:40,Exited,0,18.575389,73.918393,SYNTH_TRANSACTION,0.988
EV0000222,P003326,Person,LOC003032,2022-09-27 02:00:40,TowerPing,0,18.630911,73.803013,SYNTH_CCTV,0.966
EV0000223,P000052,Person,LOC002374,2022-11-13 13:20:08,Detected,0,18.496753,73.866097,SYNTH_TRANSACTION,0.933
EV0000224,P003605,Person,LOC002014,2025-03-19 03:39:37,Visited,50,18.562279,73.871248,SYNTH_FIELD,0.949
EV0000225,P002076,Person,LOC003969,2025-06-28 16:52:30,Visited,166,18.568454,73.916437,SYNTH_CCTV,0.968
EV0000226,P004992,Person,LOC001980,2021-03-20 16:24:15,TowerPing,0,18.530276,73.839128,SYNTH_FIELD,0.915
EV0000227,P003605,Person,LOC000871,2022-05-02 20:32:06,Visited,124,18.466316,73.887658,SYNTH_CCTV,0.985
EV0000228,P004971,Person,LOC000581,2022-08-05 14:56:43,TowerPing,0,18.510375,73.803998,SYNTH_VEHICLE,0.953
EV0000229,P000849,Person,LOC003835,2021-02-27 07:37:25,Detected,0,18.602674,73.758252,SYNTH_VEHICLE,0.923
EV0000230,P001556,Person,LOC002607,2022-08-27 23:24:36,Stayed,214,18.571554,73.921043,SYNTH_VEHICLE,0.983
EV0000231,P001136,Person,LOC000668,2023-03-28 23:45:06,Stayed,20,18.471844,73.893054,SYNTH_VEHICLE,0.973
EV0000232,P002148,Person,LOC003856,2020-11-26 16:52:42,Transaction,0,18.527579,73.844037,SYNTH_FIELD,0.947
EV0000233,P002672,Person,LOC004801,2020-02-09 15:06:41,TowerPing,0,18.564407,73.915074,SYNTH_TOWER,0.932
EV0000234,P001811,Person,LOC002424,2021-09-29 21:24:58,CCTV,0,18.571228,73.906719,SYNTH_VEHICLE,0.97
EV0000235,P003171,Person,LOC003446,2020-11-24 03:06:33,Visited,194,18.453561,73.86153,SYNTH_TOWER,0.945
EV0000236,P001661,Person,LOC002846,2021-01-17 07:52:47,Transaction,0,18.542705,73.88398,SYNTH_CCTV,0.983
EV0000237,P006849,Person,LOC004055,2022-04-20 18:27:06,Visited,6,18.4492,73.87021,SYNTH_FIELD,0.942
EV0000238,P002384,Person,LOC001417,2024-01-08 07:05:42,Detected,0,18.593953,73.761427,SYNTH_FIELD,0.918
EV0000239,P001834,Person,LOC003956,2021-03-10 18:25:04,TowerPing,0,18.59987,73.756209,SYNTH_TOWER,0.98
EV0000240,P002655,Person,LOC001728,2021-10-24 06:16:30,Visited,78,18.606538,73.761303,SYNTH_TRANSACTION,0.978
EV0000241,P005772,Person,LOC004847,2021-09-24 19:00:26,Visited,223,18.530367,73.854946,SYNTH_TRANSACTION,0.956
EV0000242,P002388,Person,LOC003062,2022-10-02 09:20:50,Transaction,0,18.50367,73.926168,SYNTH_VEHICLE,0.914
EV0000243,P000589,Person,LOC004693,2023-07-30 09:16:09,Detected,0,18.544445,73.878504,SYNTH_TRANSACTION,0.989
EV0000244,P003865,Person,LOC004337,2024-10-19 04:17:07,Visited,200,18.566813,73.882871,SYNTH_TRANSACTION,0.988
EV0000245,P004506,Person,LOC002216,2026-08-06 07:02:20,Exited,0,18.565097,73.813999,SYNTH_TRANSACTION,0.965
EV0000246,P003601,Person,LOC000918,2021-10-17 14:28:22,Visited,51,18.637551,73.839211,SYNTH_VEHICLE,0.943
EV0000247,P001244,Person,LOC003618,2020-07-05 04:06:04,Stayed,68,18.556881,73.813707,SYNTH_CCTV,0.908
EV0000248,P005004,Person,LOC002469,2020-01-18 23:39:12,Detected,0,18.631462,73.841584,SYNTH_VEHICLE,0.918
EV0000249,P004925,Person,LOC000425,2022-06-10 06:01:36,Visited,108,18.628926,73.843132,SYNTH_TRANSACTION,0.908
EV0000250,P003847,Person,LOC003424,2021-05-27 18:40:25,CCTV,0,18.546872,73.879175,SYNTH_CCTV,0.914
EV0000251,P001178,Person,LOC004090,2021-05-14 13:37:50,Detected,0,18.470473,73.849098,SYNTH_VEHICLE,0.927
EV0000252,P003313,Person,LOC000703,2019-09-28 01:56:20,Detected,0,18.505953,73.86157,SYNTH_CCTV,0.964
EV0000253,P004726,Person,LOC004842,2021-10-23 14:12:01,Transaction,0,18.593454,73.762444,SYNTH_TRANSACTION,0.966
EV0000254,P002237,Person,LOC000740,2020-05-23 03:21:31,Exited,0,18.469961,73.892423,SYNTH_CCTV,0.952
EV0000255,P000715,Person,LOC002838,2021-10-12 19:09:13,Visited,189,18.455951,73.864103,SYNTH_TOWER,0.903
EV0000256,P004140,Person,LOC004485,2021-05-14 13:31:04,Transaction,0,18.53667,73.841176,SYNTH_FIELD,0.903
EV0000257,P005388,Person,LOC002231,2023-01-24 08:48:28,Visited,109,18.46719,73.842898,SYNTH_FIELD,0.986
EV0000258,P000429,Person,LOC003699,2022-05-21 14:07:48,Stayed,192,18.636935,73.796406,SYNTH_VEHICLE,0.979
EV0000259,P006021,Person,LOC003788,2023-08-07 22:22:00,Visited,144,18.54877,73.8715,SYNTH_TRANSACTION,0.966
EV0000260,P004285,Person,LOC000607,2020-04-29 01:28:13,TowerPing,0,18.503499,73.933797,SYNTH_TRANSACTION,0.957
EV0000261,P004830,Person,LOC000914,2024-01-17 03:52:00,Transaction,0,18.470139,73.854581,SYNTH_TOWER,0.962
EV0000262,P000719,Person,LOC002477,2024-08-31 11:14:17,Detected,0,18.456528,73.862261,SYNTH_VEHICLE,0.977
EV0000263,P002387,Person,LOC003907,2019-10-17 04:24:22,Exited,0,18.553754,73.781225,SYNTH_CCTV,0.971
EV0000264,P001549,Person,LOC004750,2021-11-30 16:41:10,Stayed,174,18.531594,73.852156,SYNTH_VEHICLE,0.952
EV0000265,P002023,Person,LOC001178,2025-07-29 09:49:43,Stayed,36,18.552476,73.876715,SYNTH_FIELD,0.96
EV0000266,P006005,Person,LOC001891,2021-06-06 15:24:42,Stayed,176,18.553549,73.885434,SYNTH_TOWER,0.935
EV0000267,P003035,Person,LOC001715,2021-10-29 05:27:07,Visited,49,18.572503,73.917532,SYNTH_TOWER,0.921
EV0000268,P004874,Person,LOC001232,2024-02-15 07:56:55,Exited,0,18.531144,73.846312,SYNTH_TOWER,0.955
EV0000269,P003445,Person,LOC002442,2023-11-14 05:15:12,TowerPing,0,18.46104,73.845034,SYNTH_VEHICLE,0.967
EV0000270,P002166,Person,LOC001743,2026-03-18 11:17:36,Detected,0,18.502397,73.808806,SYNTH_TOWER,0.985
EV0000271,P004102,Person,LOC000144,2022-11-22 13:45:34,Detected,0,18.60339,73.760202,SYNTH_VEHICLE,0.968
EV0000272,P006052,Person,LOC001752,2019-01-11 07:03:16,Stayed,219,18.566739,73.802184,SYNTH_VEHICLE,0.91
EV0000273,P001343,Person,LOC001115,2024-10-14 18:24:37,TowerPing,0,18.62529,73.842686,SYNTH_TRANSACTION,0.9
EV0000274,P005634,Person,LOC003247,2022-03-24 20:22:59,Visited,126,18.458199,73.857312,SYNTH_VEHICLE,0.963
EV0000275,P005218,Person,LOC001913,2020-04-23 02:24:21,Transaction,0,18.496487,73.861921,SYNTH_TOWER,0.957
EV0000276,P004162,Person,LOC004515,2025-06-06 16:56:01,TowerPing,0,18.500573,73.810209,SYNTH_TRANSACTION,0.946
EV0000277,P006579,Person,LOC004201,2019-12-13 17:59:19,Visited,218,18.459919,73.851177,SYNTH_CCTV,0.922
EV0000278,P004677,Person,LOC004455,2023-01-27 08:05:13,Visited,7,18.467967,73.854358,SYNTH_TOWER,0.935
EV0000279,P003664,Person,LOC003115,2022-08-24 16:15:27,CCTV,0,18.598275,73.758166,SYNTH_TOWER,0.905
EV0000280,P006485,Person,LOC003107,2023-12-15 23:50:42,Exited,0,18.56448,73.791155,SYNTH_TOWER,0.985
EV0000281,P003861,Person,LOC003560,2019-10-03 15:51:16,Stayed,53,18.592918,73.763816,SYNTH_FIELD,0.915
EV0000282,P003840,Person,LOC000530,2022-08-08 05:19:08,TowerPing,0,18.557897,73.805039,SYNTH_TRANSACTION,0.909
EV0000283,P000485,Person,LOC000218,2020-09-24 23:02:00,Visited,63,18.623304,73.806933,SYNTH_CCTV,0.903
EV0000284,P005426,Person,LOC003266,2024-03-24 06:05:20,Stayed,232,18.512692,73.81546,SYNTH_TRANSACTION,0.94
EV0000285,P002603,Person,LOC003965,2022-09-29 04:02:47,Transaction,0,18.503221,73.856526,SYNTH_TRANSACTION,0.962
EV0000286,P003513,Person,LOC001882,2019-11-03 00:06:39,Transaction,0,18.606063,73.763004,SYNTH_TRANSACTION,0.935
EV0000287,P005618,Person,LOC000622,2019-08-17 08:54:15,Visited,109,18.535135,73.84089,SYNTH_VEHICLE,0.968
EV0000288,P002091,Person,LOC004391,2019-06-24 11:57:27,Exited,0,18.503807,73.805284,SYNTH_CCTV,0.947
EV0000289,P003228,Person,LOC003014,2023-07-09 20:28:51,Transaction,0,18.545837,73.878125,SYNTH_CCTV,0.92
EV0000290,P000105,Person,LOC000285,2019-01-15 20:56:05,Stayed,213,18.504024,73.803052,SYNTH_TRANSACTION,0.929
EV0000291,P001996,Person,LOC002826,2021-12-24 16:06:46,TowerPing,0,18.525328,73.847037,SYNTH_TRANSACTION,0.956
EV0000292,P002178,Person,LOC003444,2024-07-24 09:22:27,Transaction,0,18.624178,73.846202,SYNTH_TOWER,0.926
EV0000293,P003530,Person,LOC004549,2021-05-10 05:37:53,CCTV,0,18.54218,73.875747,SYNTH_CCTV,0.984
EV0000294,P004086,Person,LOC000071,2022-06-24 02:32:29,Visited,25,18.565958,73.872627,SYNTH_FIELD,0.93
EV0000295,P005840,Person,LOC003522,2023-05-02 04:03:32,Visited,32,18.550594,73.878302,SYNTH_CCTV,0.964
EV0000296,P001348,Person,LOC004801,2021-07-31 23:43:02,CCTV,0,18.564407,73.915074,SYNTH_CCTV,0.942
EV0000297,P006455,Person,LOC001295,2020-09-13 14:07:57,TowerPing,0,18.457017,73.87193,SYNTH_FIELD,0.961
EV0000298,P004318,Person,LOC003198,2024-08-18 20:56:40,Stayed,47,18.536893,73.854778,SYNTH_TOWER,0.983
EV0000299,P005545,Person,LOC000606,2026-03-12 03:33:01,Stayed,174,18.495201,73.869413,SYNTH_FIELD,0.912
EV0000300,P004972,Person,LOC003823,2020-05-08 21:56:11,CCTV,0,18.514028,73.932172,SYNTH_VEHICLE,0.984
EV0000301,P004270,Person,LOC002622,2024-12-09 23:23:08,CCTV,0,18.562454,73.787964,SYNTH_VEHICLE,0.917
EV0000302,P006578,Person,LOC000222,2022-05-27 11:10:59,Detected,0,18.635177,73.852324,SYNTH_CCTV,0.946
EV0000303,P001091,Person,LOC003073,2022-06-09 02:45:47,TowerPing,0,18.622059,73.851929,SYNTH_TRANSACTION,0.983
EV0000304,P005463,Person,LOC002359,2025-11-10 12:47:58,Visited,46,18.563789,73.79098,SYNTH_VEHICLE,0.913
EV0000305,P002525,Person,LOC003320,2024-01-11 00:55:33,Detected,0,18.461648,73.886275,SYNTH_CCTV,0.913
EV0000306,P006601,Person,LOC003370,2025-10-29 02:52:19,TowerPing,0,18.473578,73.844234,SYNTH_TRANSACTION,0.968
EV0000307,P000629,Person,LOC002044,2024-04-26 20:04:30,Exited,0,18.511762,73.800644,SYNTH_FIELD,0.901
EV0000308,P002269,Person,LOC002060,2025-01-21 16:38:19,Stayed,54,18.523179,73.841537,SYNTH_FIELD,0.952
EV0000309,P001864,Person,LOC003098,2022-03-28 04:05:21,CCTV,0,18.532705,73.85461,SYNTH_FIELD,0.959
EV0000310,P005767,Person,LOC000179,2022-04-15 22:40:29,Detected,0,18.540898,73.883716,SYNTH_FIELD,0.975
EV0000311,P005538,Person,LOC000630,2023-03-13 00:38:25,Stayed,175,18.575043,73.90671,SYNTH_CCTV,0.966
EV0000312,P005310,Person,LOC003783,2020-06-08 13:54:56,Transaction,0,18.599801,73.762199,SYNTH_TRANSACTION,0.946
EV0000313,P000538,Person,LOC004667,2024-10-25 09:43:13,TowerPing,0,18.445673,73.872289,SYNTH_VEHICLE,0.918
EV0000314,P004420,Person,LOC003134,2020-12-12 16:21:31,Visited,128,18.544484,73.872656,SYNTH_VEHICLE,0.942
EV0000315,P001776,Person,LOC004597,2024-05-20 19:05:39,CCTV,0,18.511852,73.801329,SYNTH_TOWER,0.925
EV0000316,P000323,Person,LOC004233,2025-06-12 09:20:21,CCTV,0,18.564532,73.875301,SYNTH_CCTV,0.92
EV0000317,P004759,Person,LOC003795,2022-10-12 00:14:21,CCTV,0,18.624211,73.79298,SYNTH_FIELD,0.953
EV0000318,P006067,Person,LOC004550,2020-04-12 18:19:35,Visited,34,18.563353,73.914244,SYNTH_TOWER,0.903
EV0000319,P004642,Person,LOC002242,2021-06-21 07:59:37,Visited,215,18.506866,73.868972,SYNTH_TOWER,0.955
EV0000320,P003604,Person,LOC002657,2025-04-19 09:51:09,Detected,0,18.555936,73.783369,SYNTH_VEHICLE,0.984
EV0000321,P003371,Person,LOC001222,2020-03-04 04:05:48,Exited,0,18.457335,73.863577,SYNTH_FIELD,0.986
EV0000322,P001580,Person,LOC001980,2023-11-22 15:00:50,TowerPing,0,18.530276,73.839128,SYNTH_CCTV,0.917
EV0000323,P001196,Person,LOC002340,2025-08-07 16:01:13,Visited,71,18.556459,73.8076,SYNTH_VEHICLE,0.915
EV0000324,P004856,Person,LOC002674,2024-11-01 05:02:07,Stayed,27,18.503957,73.921461,SYNTH_FIELD,0.968
EV0000325,P001419,Person,LOC002632,2024-04-16 01:25:47,Exited,0,18.560229,73.913198,SYNTH_FIELD,0.907
EV0000326,P005476,Person,LOC002353,2026-04-04 17:25:05,Stayed,11,18.523866,73.840378,SYNTH_FIELD,0.951
EV0000327,P006709,Person,LOC003056,2019-07-18 00:54:48,Detected,0,18.530985,73.846729,SYNTH_CCTV,0.911
EV0000328,P005592,Person,LOC001927,2024-11-05 23:01:24,Visited,48,18.628578,73.792179,SYNTH_TOWER,0.905
EV0000329,P004592,Person,LOC003654,2025-05-26 16:13:45,Visited,191,18.626764,73.804437,SYNTH_FIELD,0.987
EV0000330,P001431,Person,LOC002219,2019-01-05 00:16:04,CCTV,0,18.510069,73.800842,SYNTH_TOWER,0.955
EV0000331,P001802,Person,LOC003521,2021-07-10 00:14:48,Exited,0,18.510587,73.802154,SYNTH_TRANSACTION,0.951
EV0000332,P001658,Person,LOC004029,2024-08-07 02:52:28,Visited,115,18.624473,73.845069,SYNTH_TRANSACTION,0.909
EV0000333,P002160,Person,LOC003123,2024-10-17 12:57:40,TowerPing,0,18.565021,73.916086,SYNTH_VEHICLE,0.985
EV0000334,P006985,Person,LOC003266,2021-07-18 09:34:03,TowerPing,0,18.512692,73.81546,SYNTH_TRANSACTION,0.979
EV0000335,P003545,Person,LOC002475,2021-04-27 01:05:22,Detected,0,18.560788,73.800335,SYNTH_FIELD,0.956
EV0000336,P005852,Person,LOC004132,2026-02-26 11:17:09,Transaction,0,18.561648,73.870324,SYNTH_FIELD,0.906
EV0000337,P003404,Person,LOC001131,2021-01-22 02:35:06,CCTV,0,18.551531,73.881567,SYNTH_CCTV,0.905
EV0000338,P005739,Person,LOC001025,2023-10-03 13:35:32,TowerPing,0,18.531057,73.845355,SYNTH_TRANSACTION,0.957
EV0000339,P005522,Person,LOC000194,2021-04-23 13:40:58,Detected,0,18.566604,73.780016,SYNTH_FIELD,0.986
EV0000340,P000995,Person,LOC003251,2024-07-04 16:39:09,Stayed,78,18.507905,73.802876,SYNTH_TOWER,0.954
EV0000341,P003844,Person,LOC000704,2023-07-15 11:17:42,Visited,230,18.628856,73.853588,SYNTH_TOWER,0.945
EV0000342,P006699,Person,LOC000712,2020-03-15 09:24:59,Exited,0,18.627013,73.85214,SYNTH_TRANSACTION,0.949
EV0000343,P000569,Person,LOC003764,2022-07-01 19:35:48,Stayed,102,18.567864,73.883782,SYNTH_CCTV,0.96
EV0000344,P001558,Person,LOC003142,2026-05-09 10:26:45,Transaction,0,18.461793,73.856018,SYNTH_TRANSACTION,0.91
EV0000345,P001286,Person,LOC000780,2021-07-25 16:57:42,Stayed,104,18.462335,73.886406,SYNTH_FIELD,0.926
EV0000346,P004629,Person,LOC003945,2019-07-10 03:50:48,TowerPing,0,18.563538,73.789996,SYNTH_TOWER,0.984
EV0000347,P001487,Person,LOC000005,2024-06-22 00:43:22,Visited,52,18.631901,73.797338,SYNTH_TOWER,0.933
EV0000348,P000970,Person,LOC001808,2021-09-08 19:55:01,Visited,99,18.459442,73.867193,SYNTH_VEHICLE,0.906
EV0000349,P001801,Person,LOC001858,2023-12-23 07:20:06,Detected,0,18.499804,73.803453,SYNTH_CCTV,0.95
EV0000350,P006769,Person,LOC000947,2024-12-11 15:54:50,Stayed,89,18.632074,73.79208,SYNTH_TRANSACTION,0.953
EV0000351,P006619,Person,LOC004381,2021-02-20 16:14:13,CCTV,0,18.468221,73.851433,SYNTH_TRANSACTION,0.974
EV0000352,P006370,Person,LOC004987,2022-02-14 18:55:31,CCTV,0,18.467531,73.888027,SYNTH_TOWER,0.916
EV0000353,P003339,Person,LOC003293,2025-07-19 05:22:25,Visited,93,18.567133,73.911394,SYNTH_TOWER,0.966
EV0000354,P005952,Person,LOC003722,2021-05-23 00:19:47,Transaction,0,18.503231,73.799949,SYNTH_FIELD,0.923
EV0000355,P002904,Person,LOC001712,2025-10-10 09:18:27,Detected,0,18.566107,73.807975,SYNTH_CCTV,0.949
EV0000356,P005656,Person,LOC003142,2025-01-07 05:27:42,Transaction,0,18.461793,73.856018,SYNTH_VEHICLE,0.912
EV0000357,P005186,Person,LOC001612,2022-02-19 13:17:13,Visited,135,18.502093,73.925243,SYNTH_TOWER,0.908
EV0000358,P001190,Person,LOC003430,2023-10-03 08:41:45,Visited,158,18.623232,73.806483,SYNTH_CCTV,0.986
EV0000359,P006475,Person,LOC000060,2022-12-30 08:06:41,Detected,0,18.457703,73.862324,SYNTH_TOWER,0.981
EV0000360,P003869,Person,LOC000900,2022-02-26 02:47:09,Visited,107,18.534033,73.854995,SYNTH_TOWER,0.927
EV0000361,P000868,Person,LOC002003,2019-07-18 23:47:54,Stayed,41,18.448714,73.866325,SYNTH_CCTV,0.92
EV0000362,P002294,Person,LOC004476,2021-09-02 19:05:42,Stayed,61,18.565661,73.909959,SYNTH_TRANSACTION,0.903
EV0000363,P003111,Person,LOC004778,2021-10-22 01:13:59,Visited,208,18.565953,73.914078,SYNTH_CCTV,0.96
EV0000364,P004828,Person,LOC003886,2024-03-13 09:35:54,CCTV,0,18.508917,73.868625,SYNTH_TRANSACTION,0.932
EV0000365,P000822,Person,LOC002453,2025-12-07 06:13:57,Detected,0,18.512339,73.811344,SYNTH_TRANSACTION,0.969
EV0000366,P000069,Person,LOC000647,2024-09-05 23:51:23,Detected,0,18.624428,73.80026,SYNTH_TOWER,0.989
EV0000367,P003338,Person,LOC003577,2019-01-02 12:20:59,Detected,0,18.560156,73.804167,SYNTH_TOWER,0.937
EV0000368,P005042,Person,LOC003638,2026-05-07 11:00:15,Transaction,0,18.455991,73.865844,SYNTH_VEHICLE,0.9
EV0000369,P003261,Person,LOC003005,2021-09-08 16:34:22,Stayed,233,18.637735,73.853464,SYNTH_VEHICLE,0.9
EV0000370,P003574,Person,LOC004557,2025-04-25 06:57:15,CCTV,0,18.464728,73.89595,SYNTH_CCTV,0.922
EV0000371,P001378,Person,LOC000886,2021-03-21 02:28:31,Exited,0,18.536213,73.84464,SYNTH_TRANSACTION,0.9
EV0000372,P000056,Person,LOC000172,2021-08-23 19:02:19,Stayed,229,18.530471,73.842063,SYNTH_TRANSACTION,0.978
EV0000373,P004751,Person,LOC001602,2024-10-23 13:35:06,Exited,0,18.552408,73.800511,SYNTH_FIELD,0.939
EV0000374,P002569,Person,LOC003016,2025-04-29 07:36:02,Stayed,216,18.532922,73.840503,SYNTH_TOWER,0.974
EV0000375,P003065,Person,LOC001911,2024-04-25 10:26:24,Stayed,170,18.561054,73.883636,SYNTH_TOWER,0.986
EV0000376,P002525,Person,LOC001108,2021-09-18 17:41:38,Visited,136,18.568158,73.885461,SYNTH_FIELD,0.975
EV0000377,P005349,Person,LOC002979,2024-08-10 01:21:42,Visited,116,18.502813,73.924126,SYNTH_TOWER,0.944
EV0000378,P006416,Person,LOC004278,2019-03-11 14:21:38,TowerPing,0,18.564366,73.921693,SYNTH_CCTV,0.964
EV0000379,P001931,Person,LOC002754,2020-05-20 07:25:38,TowerPing,0,18.502596,73.80131,SYNTH_VEHICLE,0.971
EV0000380,P000452,Person,LOC000289,2025-11-05 11:19:19,Visited,116,18.563014,73.799389,SYNTH_TRANSACTION,0.982
EV0000381,P006480,Person,LOC001710,2021-12-10 12:58:51,Transaction,0,18.456723,73.872397,SYNTH_TOWER,0.926
EV0000382,P005244,Person,LOC001062,2026-02-11 07:04:30,CCTV,0,18.505804,73.814955,SYNTH_TRANSACTION,0.95
EV0000383,P005093,Person,LOC004450,2019-03-16 15:19:28,Visited,50,18.5747,73.91436,SYNTH_TOWER,0.92
EV0000384,P001618,Person,LOC000856,2023-08-31 08:44:15,Stayed,35,18.498491,73.862984,SYNTH_FIELD,0.92
EV0000385,P003792,Person,LOC003233,2022-07-13 18:22:35,Exited,0,18.571423,73.908352,SYNTH_VEHICLE,0.975
EV0000386,P005089,Person,LOC003271,2025-05-06 14:27:57,Visited,21,18.636623,73.802178,SYNTH_FIELD,0.931
EV0000387,P004773,Person,LOC000764,2025-06-13 02:55:55,Detected,0,18.461289,73.895701,SYNTH_CCTV,0.925
EV0000388,P003804,Person,LOC004781,2020-04-06 23:32:23,Stayed,128,18.55249,73.785558,SYNTH_TRANSACTION,0.925
EV0000389,P006094,Person,LOC003577,2026-01-20 19:43:05,Exited,0,18.560156,73.804167,SYNTH_FIELD,0.916
EV0000390,P001009,Person,LOC004896,2019-02-26 15:55:04,Visited,80,18.501248,73.869887,SYNTH_VEHICLE,0.923
EV0000391,P004699,Person,LOC003188,2019-02-15 11:03:54,CCTV,0,18.523509,73.847151,SYNTH_TOWER,0.953
EV0000392,P005116,Person,LOC002961,2024-12-16 11:34:23,Exited,0,18.570273,73.873309,SYNTH_FIELD,0.925
EV0000393,P000203,Person,LOC000308,2019-06-03 17:34:31,Detected,0,18.507923,73.810338,SYNTH_TOWER,0.908
EV0000394,P002882,Person,LOC000876,2019-05-16 10:57:24,Visited,180,18.465043,73.850754,SYNTH_CCTV,0.923
EV0000395,P000529,Person,LOC002394,2024-07-15 04:24:27,Detected,0,18.598658,73.757035,SYNTH_TRANSACTION,0.932
EV0000396,P004789,Person,LOC003001,2023-01-21 13:46:29,Visited,148,18.49552,73.87101,SYNTH_CCTV,0.962
EV0000397,P006043,Person,LOC001063,2021-11-29 10:28:28,TowerPing,0,18.604272,73.75515,SYNTH_FIELD,0.945
EV0000398,P005692,Person,LOC000783,2023-11-06 08:12:32,Visited,237,18.572197,73.906583,SYNTH_TOWER,0.903
EV0000399,P003320,Person,LOC004124,2025-06-25 05:47:31,CCTV,0,18.634924,73.794704,SYNTH_VEHICLE,0.952
EV0000400,P004597,Person,LOC000090,2020-11-19 21:42:32,Visited,70,18.469251,73.888418,SYNTH_TOWER,0.906
EV0000401,P006619,Person,LOC001395,2020-04-12 11:48:14,Detected,0,18.627508,73.799548,SYNTH_VEHICLE,0.988
EV0000402,P001930,Person,LOC002994,2019-11-03 02:57:33,Transaction,0,18.595192,73.769959,SYNTH_CCTV,0.983
EV0000403,P004709,Person,LOC002577,2024-02-17 18:42:48,Transaction,0,18.465088,73.853665,SYNTH_TOWER,0.929
EV0000404,P003479,Person,LOC002449,2023-04-29 04:57:10,Exited,0,18.532988,73.840992,SYNTH_TOWER,0.954
EV0000405,P005113,Person,LOC000074,2022-05-16 15:57:43,Exited,0,18.62434,73.804952,SYNTH_FIELD,0.956
EV0000406,P002949,Person,LOC002884,2025-05-17 06:42:25,Stayed,202,18.554042,73.794608,SYNTH_VEHICLE,0.962
EV0000407,P000676,Person,LOC002171,2020-02-21 06:48:47,Detected,0,18.497681,73.871107,SYNTH_TOWER,0.988
EV0000408,P002937,Person,LOC004371,2024-01-07 09:31:51,Detected,0,18.506863,73.865467,SYNTH_FIELD,0.973
EV0000409,P003456,Person,LOC004114,2022-01-31 01:51:32,CCTV,0,18.624144,73.800016,SYNTH_VEHICLE,0.912
EV0000410,P006606,Person,LOC002664,2020-10-16 04:44:45,CCTV,0,18.622664,73.794805,SYNTH_TRANSACTION,0.971
EV0000411,P000752,Person,LOC004164,2024-08-26 08:39:42,Exited,0,18.562385,73.801845,SYNTH_VEHICLE,0.955
EV0000412,P002742,Person,LOC003546,2025-10-04 12:37:48,Visited,167,18.55948,73.8785,SYNTH_FIELD,0.967
EV0000413,P001615,Person,LOC004366,2019-10-07 19:31:01,Detected,0,18.561814,73.919956,SYNTH_TRANSACTION,0.975
EV0000414,P000862,Person,LOC002995,2022-03-06 10:02:41,Visited,61,18.561356,73.914668,SYNTH_TOWER,0.946
EV0000415,P003323,Person,LOC002836,2020-12-04 14:25:37,Exited,0,18.562237,73.883569,SYNTH_TOWER,0.953
EV0000416,P003128,Person,LOC004997,2023-03-19 08:50:47,TowerPing,0,18.453543,73.871052,SYNTH_VEHICLE,0.954
EV0000417,P001131,Person,LOC004161,2024-09-04 11:04:20,Visited,167,18.559925,73.872106,SYNTH_TOWER,0.953
EV0000418,P005681,Person,LOC003622,2021-09-02 00:37:19,TowerPing,0,18.506819,73.799702,SYNTH_TRANSACTION,0.952
EV0000419,P000410,Person,LOC000197,2020-01-31 22:01:23,CCTV,0,18.554051,73.782629,SYNTH_TOWER,0.931
EV0000420,P004247,Person,LOC000217,2026-07-12 13:48:23,Visited,144,18.528633,73.851172,SYNTH_FIELD,0.922
EV0000421,P002221,Person,LOC003347,2019-04-29 03:20:31,Stayed,88,18.573981,73.913528,SYNTH_FIELD,0.97
EV0000422,P006309,Person,LOC004861,2020-12-07 01:00:51,Visited,91,18.573815,73.873227,SYNTH_CCTV,0.949
EV0000423,P001214,Person,LOC002306,2021-11-02 13:28:27,CCTV,0,18.46714,73.844362,SYNTH_VEHICLE,0.966
EV0000424,P000509,Person,LOC000151,2019-11-04 18:53:29,Transaction,0,18.572943,73.879718,SYNTH_VEHICLE,0.911
EV0000425,P003956,Person,LOC003150,2021-10-19 01:02:02,TowerPing,0,18.457082,73.872484,SYNTH_TOWER,0.953
EV0000426,P000645,Person,LOC000027,2026-03-28 18:36:12,CCTV,0,18.552234,73.811221,SYNTH_TOWER,0.939
EV0000427,P002460,Person,LOC003058,2025-04-15 20:01:06,Detected,0,18.463614,73.894309,SYNTH_CCTV,0.947
EV0000428,P001848,Person,LOC003535,2022-09-26 00:01:54,TowerPing,0,18.569902,73.881728,SYNTH_TRANSACTION,0.967
