evidence_id,case_id,evidence_type,file_name,file_path,source,collected_by,collection_timestamp,original_hash_sha256,current_hash_sha256,integrity_status,chain_of_custody_id,access_level,created_at
EVD0000067,C008566,FinancialRecord,evd0000067_financialrecord.csv,/synthetic-evidence/C008566/evd0000067_financialrecord.csv,SYNTH_CCTV_SYSTEM,IO0271,2020-08-18 10:58:37,7c3d65e6e2606e263a184ca56f42533fbb90aa6e0f3245111b32bd331c38efc4,7c3d65e6e2606e263a184ca56f42533fbb90aa6e0f3245111b32bd331c38efc4,Intact,COC0000067,Confidential,2020-08-19 09:39:37
EVD0000068,C005519,Document,evd0000068_document.pdf,/synthetic-evidence/C005519/evd0000068_document.pdf,SYNTH_CDR_SYSTEM,IO0267,2021-03-03 01:42:35,ad97f0001d75a656f1a7bac9a84022e3ddfe7fa94e7da18d97dba07021cdbed4,ad97f0001d75a656f1a7bac9a84022e3ddfe7fa94e7da18d97dba07021cdbed4,Intact,COC0000068,Confidential,2021-03-03 05:54:35
EVD0000069,C006893,FIR,evd0000069_fir.pdf,/synthetic-evidence/C006893/evd0000069_fir.pdf,SYNTH_CCTV_SYSTEM,IO0210,2025-05-23 16:26:00,7a1b162911b304cc104f180b3212e0ffa268f9183b69cb7b911b97823f6e1b7f,7a1b162911b304cc104f180b3212e0ffa268f9183b69cb7b911b97823f6e1b7f,Intact,COC0000069,Highly Restricted,2025-05-24 04:42:00
EVD0000070,C006620,FIR,evd0000070_fir.pdf,/synthetic-evidence/C006620/evd0000070_fir.pdf,SYNTH_RTO_SYSTEM,IO0083,2020-08-27 22:45:52,0a2b2efc6feb82e499b41c5c86d6d54ae164310486f8ef88118106fcd3ae1612,0a2b2efc6feb82e499b41c5c86d6d54ae164310486f8ef88118106fcd3ae1612,Intact,COC0000070,Internal,2020-08-28 10:12:52
EVD0000071,C005732,Document,evd0000071_document.pdf,/synthetic-evidence/C005732/evd0000071_document.pdf,SYNTH_POLICE_RECORDS,IO0338,2020-06-26 08:36:02,8333c6ee2538840825c9d6772c3827243409e605bd8615bbf1efcec9dbe3c94b,8333c6ee2538840825c9d6772c3827243409e605bd8615bbf1efcec9dbe3c94b,Intact,COC0000071,Confidential,2020-06-26 10:57:02
EVD0000072,C001152,Report,evd0000072_report.pdf,/synthetic-evidence/C001152/evd0000072_report.pdf,SYNTH_POLICE_RECORDS,IO0192,2023-01-01 19:43:19,a6a27d1d4f1c324fb497ea21691fb92dbea2d89178ff483c8c16560eba2fea86,a6a27d1d4f1c324fb497ea21691fb92dbea2d89178ff483c8c16560eba2fea86,Intact,COC0000072,Confidential,2023-01-01 20:48:19
EVD0000073,C005294,LocationRecord,evd0000073_locationrecord.json,/synthetic-evidence/C005294/evd0000073_locationrecord.json,SYNTH_DOCUMENT_SYSTEM,IO0231,2023-10-02 12:40:27,fb9bb032ca7923bc48b716a0e0372d970e1f95ff481c84cd1ca36d3120f8591a,fb9bb032ca7923bc48b716a0e0372d970e1f95ff481c84cd1ca36d3120f8591a,Intact,COC0000073,Highly Restricted,2023-10-03 09:25:27
EVD0000074,C000162,FinancialRecord,evd0000074_financialrecord.csv,/synthetic-evidence/C000162/evd0000074_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0245,2023-06-09 15:54:16,84dc9bf4042363c4a8de9ed6879baabf809a1f804eef0d40023808128fdf608d,84dc9bf4042363c4a8de9ed6879baabf809a1f804eef0d40023808128fdf608d,Intact,COC0000074,Restricted,2023-06-10 11:09:16
EVD0000075,C008058,FIR,evd0000075_fir.pdf,/synthetic-evidence/C008058/evd0000075_fir.pdf,SYNTH_LOCATION_SYSTEM,IO0236,2021-04-03 20:56:05,bc67c9c88a49f4ffb4ce10be0d51ace518256fbce864c49fada47cca8b99b34c,bc67c9c88a49f4ffb4ce10be0d51ace518256fbce864c49fada47cca8b99b34c,Intact,COC0000075,Internal,2021-04-04 18:42:05
EVD0000076,C008919,CCTV,evd0000076_cctv.mp4,/synthetic-evidence/C008919/evd0000076_cctv.mp4,SYNTH_POLICE_RECORDS,IO0013,2019-05-15 09:19:11,0ebc5a9caa1cc50b9bd1600dc558c73f9764ce0d58c13811b85dd52091e5cf01,0ebc5a9caa1cc50b9bd1600dc558c73f9764ce0d58c13811b85dd52091e5cf01,Intact,COC0000076,Confidential,2019-05-15 19:58:11
EVD0000077,C009886,CCTV,evd0000077_cctv.mp4,/synthetic-evidence/C009886/evd0000077_cctv.mp4,SYNTH_LOCATION_SYSTEM,IO0286,2023-03-08 21:34:20,4663c980444ba2118ab0a92fea13eb0b0e7937222e0fcda8d7c0ce11b3d10e4c,4663c980444ba2118ab0a92fea13eb0b0e7937222e0fcda8d7c0ce11b3d10e4c,Intact,COC0000077,Confidential,2023-03-09 00:16:20
EVD0000078,C001503,Document,evd0000078_document.pdf,/synthetic-evidence/C001503/evd0000078_document.pdf,SYNTH_POLICE_RECORDS,IO0260,2022-01-12 09:12:36,353c5f6ce21946d9eef3546b2cad813e1f6d26599283b38f95f332fcb1db36e5,353c5f6ce21946d9eef3546b2cad813e1f6d26599283b38f95f332fcb1db36e5,Intact,COC0000078,Highly Restricted,2022-01-12 18:49:36
EVD0000079,C004279,LocationRecord,evd0000079_locationrecord.json,/synthetic-evidence/C004279/evd0000079_locationrecord.json,SYNTH_CDR_SYSTEM,IO0156,2023-03-27 09:26:53,92ce6fb7efb2fa78353797fb9f95b00c981ba0bf5440afb0d48e6614a5895fe8,92ce6fb7efb2fa78353797fb9f95b00c981ba0bf5440afb0d48e6614a5895fe8,Intact,COC0000079,Internal,2023-03-27 12:05:53
EVD0000080,C003086,CDR,evd0000080_cdr.csv,/synthetic-evidence/C003086/evd0000080_cdr.csv,SYNTH_BANK_SYSTEM,IO0211,2019-11-22 09:40:14,0534472f2b06bb2f185669b9191e9cac2e7cc99a2dd4428fae9899d6605d817d,0534472f2b06bb2f185669b9191e9cac2e7cc99a2dd4428fae9899d6605d817d,Intact,COC0000080,Restricted,2019-11-22 15:14:14
EVD0000081,C003161,CCTV,evd0000081_cctv.mp4,/synthetic-evidence/C003161/evd0000081_cctv.mp4,SYNTH_POLICE_RECORDS,IO0029,2025-06-01 03:58:19,c7899c6c1810ce4bd9f3554620636c36a0cc67cfadc41d7fe9299231d435ce68,c7899c6c1810ce4bd9f3554620636c36a0cc67cfadc41d7fe9299231d435ce68,Intact,COC0000081,Confidential,2025-06-01 11:05:19
EVD0000082,C008728,Document,evd0000082_document.pdf,/synthetic-evidence/C008728/evd0000082_document.pdf,SYNTH_DOCUMENT_SYSTEM,IO0231,2023-02-18 14:55:17,9d719da2d2f0280b813575a7083abddbe15bdee4d3fb8ce7fb390d53c19ac596,9d719da2d2f0280b813575a7083abddbe15bdee4d3fb8ce7fb390d53c19ac596,Intact,COC0000082,Confidential,2023-02-18 20:47:17
EVD0000083,C001947,FinancialRecord,evd0000083_financialrecord.csv,/synthetic-evidence/C001947/evd0000083_financialrecord.csv,SYNTH_LOCATION_SYSTEM,IO0261,2022-10-04 16:54:40,bb2c337eef197fe785ef8296f6a279cef7d5703bb78e81243d19a9217cb0d40f,bb2c337eef197fe785ef8296f6a279cef7d5703bb78e81243d19a9217cb0d40f,Intact,COC0000083,Restricted,2022-10-04 18:45:40
EVD0000084,C001130,CCTV,evd0000084_cctv.mp4,/synthetic-evidence/C001130/evd0000084_cctv.mp4,SYNTH_BANK_SYSTEM,IO0013,2019-01-31 09:47:28,0eb3fe2c1c11af606423950e4b1cbb48bc28a8d1e149f8fd2f36532e954f8360,0eb3fe2c1c11af606423950e4b1cbb48bc28a8d1e149f8fd2f36532e954f8360,Intact,COC0000084,Confidential,2019-02-01 01:56:28
EVD0000085,C005421,FinancialRecord,evd0000085_financialrecord.csv,/synthetic-evidence/C005421/evd0000085_financialrecord.csv,SYNTH_RTO_SYSTEM,IO0062,2019-11-03 03:41:20,e1b4a64eff9f2c8d3485567652f1d8112f93e1efb7a3fb09930dd8323d830ebd,e1b4a64eff9f2c8d3485567652f1d8112f93e1efb7a3fb09930dd8323d830ebd,Intact,COC0000085,Internal,2019-11-04 01:00:20
EVD0000086,C007884,CCTV,evd0000086_cctv.mp4,/synthetic-evidence/C007884/evd0000086_cctv.mp4,SYNTH_DOCUMENT_SYSTEM,IO0333,2024-06-21 07:20:44,1c2696017cec1c1f90a8cd5833ee634ec5134fbb9882959b521d89e5048b5c8c,1c2696017cec1c1f90a8cd5833ee634ec5134fbb9882959b521d89e5048b5c8c,Intact,COC0000086,Highly Restricted,2024-06-22 01:48:44
EVD0000087,C001487,Document,evd0000087_document.pdf,/synthetic-evidence/C001487/evd0000087_document.pdf,SYNTH_LOCATION_SYSTEM,IO0138,2024-04-16 20:31:53,01dac58ac950176011aee2e221e4f1b20fd24510694f0c12d84d0685954f8752,01dac58ac950176011aee2e221e4f1b20fd24510694f0c12d84d0685954f8752,Intact,COC0000087,Confidential,2024-04-17 00:59:53
EVD0000088,C005975,CCTV,evd0000088_cctv.mp4,/synthetic-evidence/C005975/evd0000088_cctv.mp4,SYNTH_CCTV_SYSTEM,IO0203,2023-06-04 08:44:05,911f0251d8278d32d0c80205478b01a2da3bf58a845bfaf605161154e5387784,db897ff902ba3824b29ae7e3b88505be35833cac261ec0a3a5e8259557ca84c9,HashMismatch,COC0000088,Confidential,2023-06-04 18:13:05
EVD0000089,C000193,Report,evd0000089_report.pdf,/synthetic-evidence/C000193/evd0000089_report.pdf,SYNTH_CCTV_SYSTEM,IO0030,2024-05-27 02:09:11,70db107878fbd77e8310b68f7aeb4bfb9d9e19c47a18f9769535328f009fb486,70db107878fbd77e8310b68f7aeb4bfb9d9e19c47a18f9769535328f009fb486,Intact,COC0000089,Internal,2024-05-27 05:22:11
EVD0000090,C003551,FIR,evd0000090_fir.pdf,/synthetic-evidence/C003551/evd0000090_fir.pdf,SYNTH_POLICE_RECORDS,IO0078,2025-12-25 20:41:13,fa24050a3ed0eecdd0ae187ea281a320e71c5047df5847e0852ddfd003656215,fa24050a3ed0eecdd0ae187ea281a320e71c5047df5847e0852ddfd003656215,Intact,COC0000090,Highly Restricted,2025-12-26 17:28:13
EVD0000091,C006110,FinancialRecord,evd0000091_financialrecord.csv,/synthetic-evidence/C006110/evd0000091_financialrecord.csv,SYNTH_BANK_SYSTEM,IO0232,2022-02-16 21:53:43,1a52cb508c501bba45bf377ef8cdaa0f48cf64465dcb5821ca4ab00a7e6c2c77,1a52cb508c501bba45bf377ef8cdaa0f48cf64465dcb5821ca4ab00a7e6c2c77,Intact,COC0000091,Confidential,2022-02-17 05:50:43
EVD0000092,C000779,Document,evd0000092_document.pdf,/synthetic-evidence/C000779/evd0000092_document.pdf,SYNTH_RTO_SYSTEM,IO0048,2019-07-30 07:03:26,1a664c1c53c26d5292a843331d9a67405ff4c274e5503b9dfae806e202080f78,1a664c1c53c26d5292a843331d9a67405ff4c274e5503b9dfae806e202080f78,Intact,COC0000092,Restricted,2019-07-31 03:44:26
EVD0000093,C004534,LocationRecord,evd0000093_locationrecord.json,/synthetic-evidence/C004534/evd0000093_locationrecord.json,SYNTH_RTO_SYSTEM,IO0177,2019-08-26 13:30:43,d0d81386e15f64e16ef35324da95934736e39b70319d0e5c2e7fb76694b0204a,d0d81386e15f64e16ef35324da95934736e39b70319d0e5c2e7fb76694b0204a,Intact,COC0000093,Confidential,2019-08-26 18:36:43
EVD0000094,C006922,FIR,evd0000094_fir.pdf,/synthetic-evidence/C006922/evd0000094_fir.pdf,SYNTH_LOCATION_SYSTEM,IO0269,2023-02-19 05:28:18,804847dfbbf11b9ef155c973c1b1400bc20d8d127762df6b00c1f844eac84e26,804847dfbbf11b9ef155c973c1b1400bc20d8d127762df6b00c1f844eac84e26,Intact,COC0000094,Restricted,2023-02-20 01:00:18
EVD0000095,C000277,Audio,evd0000095_audio.wav,/synthetic-evidence/C000277/evd0000095_audio.wav,SYNTH_BANK_SYSTEM,IO0062,2024-09-06 15:21:56,c60741ae20cd567315a393d2e2d68ac5a8fdbf7cbc704a19009286fd167968dd,c60741ae20cd567315a393d2e2d68ac5a8fdbf7cbc704a19009286fd167968dd,Intact,COC0000095,Restricted,2024-09-06 20:06:56
EVD0000096,C007851,FinancialRecord,evd0000096_financialrecord.csv,/synthetic-evidence/C007851/evd0000096_financialrecord.csv,SYNTH_CDR_SYSTEM,IO0276,2021-06-27 12:56:27,20c6af5a844954b47b99f38c3cbbe22ab42d30f033d80f3b33f32f16b1a36a8a,20c6af5a844954b47b99f38c3cbbe22ab42d30f033d80f3b33f32f16b1a36a8a,Intact,COC0000096,Restricted,2021-06-27 21:19:27
EVD0000097,C007080,Report,evd0000097_report.pdf,/synthetic-evidence/C007080/evd0000097_report.pdf,SYNTH_POLICE_RECORDS,IO0058,2023-06-03 18:02:47,0e7cc531daf05d5855193df99cb69283cf9f12588a74c984cbecf9c0e97d677b,0e7cc531daf05d5855193df99cb69283cf9f12588a74c984cbecf9c0e97d677b,Intact,COC0000097,Highly Restricted,2023-06-04 15:21:47
EVD0000098,C008365,LocationRecord,evd0000098_locationrecord.json,/synthetic-evidence/C008365/evd0000098_locationrecord.json,SYNTH_CDR_SYSTEM,IO0087,2024-08-11 15:27:47,e199c8e0e7951bd214730dd19811b51ce9106af7d7c2125dd46fd9a51d3d40d2,e199c8e0e7951bd214730dd19811b51ce9106af7d7c2125dd46fd9a51d3d40d2,Intact,COC0000098,Highly Restricted,2024-08-11 18:42:47
EVD0000099,C000512,Audio,evd0000099_audio.wav,/synthetic-evidence/C000512/evd0000099_audio.wav,SYNTH_LOCATION_SYSTEM,IO0125,2023-12-31 22:31:51,361859070cf1eec3f1736d4d82422a0785897dca93ec8cf7180ec9fc4ff1a7be,361859070cf1eec3f1736d4d82422a0785897dca93ec8cf7180ec9fc4ff1a7be,Intact,COC0000099,Highly Restricted,2024-01-01 18:28:51
EVD0000100,C008075,LocationRecord,evd0000100_locationrecord.json,/synthetic-evidence/C008075/evd0000100_locationrecord.json,SYNTH_DOCUMENT_SYSTEM,IO0207,2021-04-13 12:48:51,56eb59dbc78d17c6ec6c1c1ba7620efd1dd9684493b3839e98367dd2348b2117,56eb59dbc78d17c6ec6c1c1ba7620efd1dd9684493b3839e98367dd2348b2117,Intact,COC0000100,Restricted,2021-04-13 20:13:51
EVD0000101,C002284,Document,evd0000101_document.pdf,/synthetic-evidence/C002284/evd0000101_document.pdf,SYNTH_CCTV_SYSTEM,IO0270,2019-11-23 08:18:38,eb8a8edf12787b6b88ecfdd44c8c37c25494ba7de57094d7d0585743ca00a1f3,eb8a8edf12787b6b88ecfdd44c8c37c25494ba7de57094d7d0585743ca00a1f3,Intact,COC0000101,Internal,2019-11-23 23:30:38
EVD0000102,C002395,LocationRecord,evd0000102_locationrecord.json,/synthetic-evidence/C002395/evd0000102_locationrecord.json,SYNTH_DOCUMENT_SYSTEM,IO0332,2019-10-18 23:48:08,d39e6ba30672ae3463abb17df28228ec1cf3496fb1219fa36cc8c98c5589bc4c,d39e6ba30672ae3463abb17df28228ec1cf3496fb1219fa36cc8c98c5589bc4c,Intact,COC0000102,Highly Restricted,2019-10-19 00:58:08
EVD0000103,C008785,CDR,evd0000103_cdr.csv,/synthetic-evidence/C008785/evd0000103_cdr.csv,SYNTH_POLICE_RECORDS,IO0343,2026-01-06 05:28:32,3e291d216a8effc1a35e262744d8fbf1cd68b8fce3264ed25a0f8204145a6ac2,3e291d216a8effc1a35e262744d8fbf1cd68b8fce3264ed25a0f8204145a6ac2,Intact,COC0000103,Highly Restricted,2026-01-06 08:21:32
EVD0000104,C003456,VehicleRecord,evd0000104_vehiclerecord.pdf,/synthetic-evidence/C003456/evd0000104_vehiclerecord.pdf,SYNTH_CCTV_SYSTEM,IO0018,2019-12-23 01:24:41,19c020400f2a5ff59459ad58b3b88abe3490dd5e02f2e0522048f8809606330c,19c020400f2a5ff59459ad58b3b88abe3490dd5e02f2e0522048f8809606330c,Intact,COC0000104,Highly Restricted,2019-12-23 06:17:41
EVD0000105,C002108,CDR,evd0000105_cdr.csv,/synthetic-evidence/C002108/evd0000105_cdr.csv,SYNTH_DOCUMENT_SYSTEM,IO0287,2023-03-18 22:54:48,f949e573b1149f439518d2d91264cdcec483c0cbf13092f126ee725f4648503a,f949e573b1149f439518d2d91264cdcec483c0cbf13092f126ee725f4648503a,Intact,COC0000105,Internal,2023-03-19 10:29:48
EVD0000106,C001253,FIR,evd0000106_fir.pdf,/synthetic-evidence/C001253/evd0000106_fir.pdf,SYNTH_LOCATION_SYSTEM,IO0146,2021-06-04 11:40:40,bcb5f9dc6d1169c31fe2e28a013897eedcb05589fcdf707d0fb46411a121d61c,bcb5f9dc6d1169c31fe2e28a013897eedcb05589fcdf707d0fb46411a121d61c,Intact,COC0000106,Internal,2021-06-04 17:32:40
EVD0000107,C007570,Report,evd0000107_report.pdf,/synthetic-evidence/C007570/evd0000107_report.pdf,SYNTH_DOCUMENT_SYSTEM,IO0215,2020-02-23 07:47:24,48b58ab0388f48d8776f196d0303b759ed9dbf480137f570cd35c2c1e30ff926,48b58ab0388f48d8776f196d0303b759ed9dbf480137f570cd35c2c1e30ff926,Intact,COC0000107,Restricted,2020-02-24 04:28:24
EVD0000108,C008601,Image,evd0000108_image.jpg,/synthetic-evidence/C008601/evd0000108_image.jpg,SYNTH_POLICE_RECORDS,IO0010,2020-07-17 07:42:56,a23fd184961711b0e04495d5f818d9b3dc7ca256c76da4f96b58f5a7bc445bc1,a23fd184961711b0e04495d5f818d9b3dc7ca256c76da4f96b58f5a7bc445bc1,Intact,COC0000108,Confidential,2020-07-17 22:48:56
EVD0000109,C009453,FIR,evd0000109_fir.pdf,/synthetic-evidence/C009453/evd0000109_fir.pdf,SYNTH_POLICE_RECORDS,IO0078,2022-12-18 01:04:13,a5a57fca38da5232d57e523140f88cd3b0f525b4ab3c498a2dad3ef2f00718f2,a5a57fca38da5232d57e523140f88cd3b0f525b4ab3c498a2dad3ef2f00718f2,Intact,COC0000109,Internal,2022-12-18 03:51:13
EVD0000110,C008275,VehicleRecord,evd0000110_vehiclerecord.pdf,/synthetic-evidence/C008275/evd0000110_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0280,2025-06-23 06:43:37,ad4bb39bd771644c7ff69d9635c3918ed9b20c779c62bf54dbe57e38114e3b53,10cac2b60fcb585ebb0d24c1663743e043c6152f0bec87b27e079adad39ca129,HashMismatch,COC0000110,Highly Restricted,2025-06-24 00:05:37
EVD0000111,C001312,LocationRecord,evd0000111_locationrecord.json,/synthetic-evidence/C001312/evd0000111_locationrecord.json,SYNTH_RTO_SYSTEM,IO0289,2024-07-17 16:03:06,c90a84740faef2e565b68d7434fcccd5d3d7d74e89e1616ad621dd35992ff97b,c90a84740faef2e565b68d7434fcccd5d3d7d74e89e1616ad621dd35992ff97b,Intact,COC0000111,Internal,2024-07-17 23:40:06
EVD0000112,C003584,LocationRecord,evd0000112_locationrecord.json,/synthetic-evidence/C003584/evd0000112_locationrecord.json,SYNTH_CDR_SYSTEM,IO0077,2021-03-17 00:25:51,8622941bc36ff91235106efff72ed72ba2a66d62beb324302578c9508d6e5b2b,8622941bc36ff91235106efff72ed72ba2a66d62beb324302578c9508d6e5b2b,Intact,COC0000112,Restricted,2021-03-17 15:36:51
EVD0000113,C002554,CCTV,evd0000113_cctv.mp4,/synthetic-evidence/C002554/evd0000113_cctv.mp4,SYNTH_BANK_SYSTEM,IO0239,2020-01-07 20:20:32,fda50f8425b3705d3df16da8e1a5f047773b36402922ecda1c5512aff083558b,fda50f8425b3705d3df16da8e1a5f047773b36402922ecda1c5512aff083558b,Intact,COC0000113,Internal,2020-01-08 14:53:32
EVD0000114,C003785,Report,evd0000114_report.pdf,/synthetic-evidence/C003785/evd0000114_report.pdf,SYNTH_LOCATION_SYSTEM,IO0027,2022-08-04 18:06:16,8b94112d6b6beee565bef09d942e1042d8fc14bf571b94d6b32594f0412113f1,8b94112d6b6beee565bef09d942e1042d8fc14bf571b94d6b32594f0412113f1,Intact,COC0000114,Restricted,2022-08-04 22:55:16
EVD0000115,C000289,CCTV,evd0000115_cctv.mp4,/synthetic-evidence/C000289/evd0000115_cctv.mp4,SYNTH_CDR_SYSTEM,IO0320,2021-08-04 13:11:43,5e6902ccc038eec12e8683a514884ee323f3c8875a104bd33b87c305fe0e91ac,5e6902ccc038eec12e8683a514884ee323f3c8875a104bd33b87c305fe0e91ac,Intact,COC0000115,Restricted,2021-08-05 09:12:43
EVD0000116,C008433,VehicleRecord,evd0000116_vehiclerecord.pdf,/synthetic-evidence/C008433/evd0000116_vehiclerecord.pdf,SYNTH_CCTV_SYSTEM,IO0218,2023-05-30 06:37:56,bdeb8b35e491b6655caf1e90377d2fbad29af5d44b617c4fb12b4a1e9f6562a8,bdeb8b35e491b6655caf1e90377d2fbad29af5d44b617c4fb12b4a1e9f6562a8,Intact,COC0000116,Confidential,2023-05-30 11:50:56
EVD0000117,C007344,Audio,evd0000117_audio.wav,/synthetic-evidence/C007344/evd0000117_audio.wav,SYNTH_POLICE_RECORDS,IO0339,2022-09-04 00:23:44,1b2736d10e7042a42d906178324c532ceaf82b60f8e275e0132024f8fa900be7,1b2736d10e7042a42d906178324c532ceaf82b60f8e275e0132024f8fa900be7,Intact,COC0000117,Highly Restricted,2022-09-04 00:35:44
EVD0000118,C000790,VehicleRecord,evd0000118_vehiclerecord.pdf,/synthetic-evidence/C000790/evd0000118_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0253,2023-10-20 20:48:08,e9e00322677c88bd245f911cbfa2acc3b670d8de7c35f80411a8d0f352635e36,e9e00322677c88bd245f911cbfa2acc3b670d8de7c35f80411a8d0f352635e36,Intact,COC0000118,Restricted,2023-10-21 09:56:08
EVD0000119,C004934,LocationRecord,evd0000119_locationrecord.json,/synthetic-evidence/C004934/evd0000119_locationrecord.json,SYNTH_RTO_SYSTEM,IO0003,2022-01-21 22:40:46,19ac4e1dcd1a757d12209d3494ba76b0a1e17af7f148d4d1608ee5323946aff9,19ac4e1dcd1a757d12209d3494ba76b0a1e17af7f148d4d1608ee5323946aff9,Intact,COC0000119,Internal,2022-01-22 20:49:46
EVD0000120,C007752,CDR,evd0000120_cdr.csv,/synthetic-evidence/C007752/evd0000120_cdr.csv,SYNTH_POLICE_RECORDS,IO0150,2026-05-13 23:12:24,c56f2a7198760a9a5133f7db80bae097db5de20c8733bfef02738a33e1ab5df1,c56f2a7198760a9a5133f7db80bae097db5de20c8733bfef02738a33e1ab5df1,Intact,COC0000120,Restricted,2026-05-14 20:20:24
EVD0000121,C003074,VehicleRecord,evd0000121_vehiclerecord.pdf,/synthetic-evidence/C003074/evd0000121_vehiclerecord.pdf,SYNTH_CCTV_SYSTEM,IO0133,2023-03-03 18:01:05,b4d7403a07d57932ae6791e762e81b92eb529a30ba833922db71144f61135bcc,b4d7403a07d57932ae6791e762e81b92eb529a30ba833922db71144f61135bcc,Intact,COC0000121,Highly Restricted,2023-03-03 23:05:05
EVD0000122,C005331,CCTV,evd0000122_cctv.mp4,/synthetic-evidence/C005331/evd0000122_cctv.mp4,SYNTH_RTO_SYSTEM,IO0324,2025-05-13 01:00:40,f9e3156a3391308934c3231eb656e77f1d966e86d1d36f7c0b6f274c71141593,f9e3156a3391308934c3231eb656e77f1d966e86d1d36f7c0b6f274c71141593,Intact,COC0000122,Confidential,2025-05-13 04:09:40
EVD0000123,C001098,CCTV,evd0000123_cctv.mp4,/synthetic-evidence/C001098/evd0000123_cctv.mp4,SYNTH_CDR_SYSTEM,IO0308,2021-03-06 14:40:40,eb729b3c73bd1cc961a03ff3bbbef55315b69e84c6eaa95bf41648994cee4ce3,eb729b3c73bd1cc961a03ff3bbbef55315b69e84c6eaa95bf41648994cee4ce3,Intact,COC0000123,Highly Restricted,2021-03-06 19:56:40
EVD0000124,C008047,VehicleRecord,evd0000124_vehiclerecord.pdf,/synthetic-evidence/C008047/evd0000124_vehiclerecord.pdf,SYNTH_BANK_SYSTEM,IO0042,2020-07-05 21:48:03,4625a0556ee2df42f14d97333ff6e82bcf7c09cc574e1f1580b9f8ce7325bf51,4625a0556ee2df42f14d97333ff6e82bcf7c09cc574e1f1580b9f8ce7325bf51,Intact,COC0000124,Confidential,2020-07-06 11:16:03
EVD0000125,C001999,FinancialRecord,evd0000125_financialrecord.csv,/synthetic-evidence/C001999/evd0000125_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0008,2024-02-14 18:35:45,bbbfb1f8d6abf63eef22c926652208bc0a41fa97648dab2b6ca1fab9abe1a313,bbbfb1f8d6abf63eef22c926652208bc0a41fa97648dab2b6ca1fab9abe1a313,Intact,COC0000125,Restricted,2024-02-15 08:14:45
EVD0000126,C001827,CCTV,evd0000126_cctv.mp4,/synthetic-evidence/C001827/evd0000126_cctv.mp4,SYNTH_LOCATION_SYSTEM,IO0021,2021-03-23 07:55:32,56da224ee93def0f7d2faf08f7a506d91a6ffa53c592740d524103447491bca3,56da224ee93def0f7d2faf08f7a506d91a6ffa53c592740d524103447491bca3,Intact,COC0000126,Internal,2021-03-23 11:18:32
EVD0000127,C005143,FIR,evd0000127_fir.pdf,/synthetic-evidence/C005143/evd0000127_fir.pdf,SYNTH_DOCUMENT_SYSTEM,IO0010,2019-03-15 05:03:58,8b74beed58be196b22750b6f4b849984d3927225a5eb62db0fdadc0c6cfe77be,8b74beed58be196b22750b6f4b849984d3927225a5eb62db0fdadc0c6cfe77be,Intact,COC0000127,Restricted,2019-03-16 04:15:58
EVD0000128,C001023,LocationRecord,evd0000128_locationrecord.json,/synthetic-evidence/C001023/evd0000128_locationrecord.json,SYNTH_CDR_SYSTEM,IO0235,2023-06-08 20:28:36,b5d1b382015090650ae4342b0d66668eed2823956c3c9e32fb8479e5272da5ee,b5d1b382015090650ae4342b0d66668eed2823956c3c9e32fb8479e5272da5ee,Intact,COC0000128,Confidential,2023-06-09 12:53:36
EVD0000129,C003552,FinancialRecord,evd0000129_financialrecord.csv,/synthetic-evidence/C003552/evd0000129_financialrecord.csv,SYNTH_POLICE_RECORDS,IO0260,2023-12-30 11:39:38,687bfa11a8a26ed6fc7c53d4363907b75c8e10d009b0faabbb0801916c7da4fd,687bfa11a8a26ed6fc7c53d4363907b75c8e10d009b0faabbb0801916c7da4fd,Intact,COC0000129,Internal,2023-12-31 01:17:38
EVD0000130,C009417,FinancialRecord,evd0000130_financialrecord.csv,/synthetic-evidence/C009417/evd0000130_financialrecord.csv,SYNTH_RTO_SYSTEM,IO0058,2026-04-13 05:21:42,5874e6b911d8f95bec4d18f07e7ad5302c7e4162d875709c07f6c1f5f2bd1466,5874e6b911d8f95bec4d18f07e7ad5302c7e4162d875709c07f6c1f5f2bd1466,Intact,COC0000130,Restricted,2026-04-13 10:48:42
EVD0000131,C008267,CDR,evd0000131_cdr.csv,/synthetic-evidence/C008267/evd0000131_cdr.csv,SYNTH_CCTV_SYSTEM,IO0296,2019-04-07 13:24:56,c87e20a2791282936608317bdd8d2a0ef923ea7a55db205bfb5bdc0fbbe3b5aa,c87e20a2791282936608317bdd8d2a0ef923ea7a55db205bfb5bdc0fbbe3b5aa,Intact,COC0000131,Internal,2019-04-07 14:31:56
EVD0000132,C009398,Audio,evd0000132_audio.wav,/synthetic-evidence/C009398/evd0000132_audio.wav,SYNTH_RTO_SYSTEM,IO0335,2022-05-15 18:43:50,70ab73e00fa401778c67740dd3a6bc51e448a1c89faef2fecee0dea6a481f798,70ab73e00fa401778c67740dd3a6bc51e448a1c89faef2fecee0dea6a481f798,Intact,COC0000132,Confidential,2022-05-16 05:02:50
