location_id,location_name,location_type,address,area,city,district,state,pincode,latitude,longitude,sensitivity_level
LOC000161,Synthetic Workplace - Aundh 0161,Workplace,"991, Canal Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.552075,73.813466,High
LOC000162,Synthetic ATM - Swargate 0162,ATM,"62, Nagar Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.500443,73.864725,High
LOC000163,Synthetic Residence - Kondhwa 0163,Residence,"422, Industrial Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.476433,73.89675,High
LOC000164,Synthetic Police Station - Kondhwa,Police Station,"872, Link Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.475141,73.891208,Medium
LOC000165,Synthetic Workplace - Dhankawadi 0165,Workplace,"659, Industrial Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.45976,73.844429,Low
LOC000166,Synthetic Workplace - Baner 0166,Workplace,"250, Station Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.562012,73.79325,Medium
LOC000167,Synthetic Restaurant - Wakad 0167,Restaurant,"978, Canal Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.604268,73.75506,Low
LOC000168,Synthetic ATM - Baner 0168,ATM,"979, College Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.551212,73.78505,Medium
LOC000169,Synthetic Transport Hub - Kondhwa 0169,Transport Hub,"262, Main Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.467097,73.889317,Medium
LOC000170,Synthetic Crime Scene - Viman Nagar 0170,Crime Scene,"111, Park Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.560372,73.910433,Medium
LOC000171,Synthetic Workplace - Pimpri 0171,Workplace,"548, Industrial Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.625095,73.796359,High
LOC000172,Synthetic Meeting Point - Shivajinagar 0172,Meeting Point,"506, Market Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.530471,73.842063,Low
LOC000173,Synthetic Residence - Bhosari 0173,Residence,"511, Market Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.626344,73.839163,Low
LOC000174,Synthetic Workplace - Vishrantwadi 0174,Workplace,"390, Market Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.574696,73.877079,Medium
LOC000175,Synthetic Residence - Aundh 0175,Residence,"140, Main Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.558336,73.808162,Medium
LOC000176,Synthetic Residence - Kondhwa 0176,Residence,"949, Park Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.463817,73.883426,Low
LOC000177,Synthetic Workplace - Baner 0177,Workplace,"715, Link Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.563717,73.792325,Low
LOC000178,Synthetic Meeting Point - Katraj 0178,Meeting Point,"572, Temple Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.460559,73.859534,Medium
LOC000179,Synthetic Residence - Yerawada 0179,Residence,"25, Canal Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.540898,73.883716,Low
LOC000180,Synthetic Police Station - Chinchwad,Police Station,"669, Nagar Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.634563,73.796425,Low
LOC000181,Synthetic Residence - Chinchwad 0181,Residence,"79, Link Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.624864,73.797004,Medium
LOC000182,Synthetic Meeting Point - Kothrud 0182,Meeting Point,"302, Temple Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.5135,73.815127,Medium
LOC000183,Synthetic Hotel - Bhosari 0183,Hotel,"899, Market Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.626688,73.853726,Medium
LOC000184,Synthetic Residence - Baner 0184,Residence,"836, Nagar Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.553482,73.779272,Medium
LOC000185,Synthetic Residence - Chinchwad 0185,Residence,"834, Link Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.630328,73.797198,Low
LOC000186,Synthetic Workplace - Wakad 0186,Workplace,"316, Market Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.599066,73.76438,Low
LOC000187,Synthetic Hotel - Baner 0187,Hotel,"853, Main Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.558138,73.787425,Medium
LOC000188,Synthetic Residence - Shivajinagar 0188,Residence,"851, Nagar Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.524932,73.846429,Medium
LOC000189,Synthetic ATM - Dhankawadi 0189,ATM,"556, Canal Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.472694,73.856771,Medium
LOC000190,Synthetic Hotel - Dhankawadi 0190,Hotel,"134, Industrial Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.470182,73.847996,Medium
LOC000191,Synthetic Residence - Wakad 0191,Residence,"520, Nagar Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.604572,73.766437,Medium
LOC000192,Synthetic Meeting Point - Hadapsar 0192,Meeting Point,"734, Station Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.502955,73.92514,Low
LOC000193,Synthetic Residence - Baner 0193,Residence,"909, Park Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.554887,73.792015,Medium
LOC000194,Synthetic Workplace - Baner 0194,Workplace,"674, Link Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.566604,73.780016,Medium
LOC000195,Synthetic Warehouse - Shivajinagar 0195,Warehouse,"981, Link Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.537411,73.85223,Medium
LOC000196,Synthetic Meeting Point - Swargate 0196,Meeting Point,"743, Market Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.497265,73.856048,Medium
LOC000197,Synthetic Transport Hub - Baner 0197,Transport Hub,"219, Nagar Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.554051,73.782629,Low
LOC000198,Synthetic Residence - Baner 0198,Residence,"319, Main Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.563107,73.780874,Low
LOC000199,Synthetic Restaurant - Bhosari 0199,Restaurant,"541, Canal Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.627626,73.844573,Low
LOC000200,Synthetic Bank - Shivajinagar 0200,Bank,"430, Park Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.526055,73.841962,Medium
LOC000201,Synthetic Bank - Kondhwa 0201,Bank,"656, Station Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.473428,73.887915,Low
LOC000202,Synthetic Transport Hub - Wakad 0202,Transport Hub,"96, Nagar Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.597144,73.757117,Medium
LOC000203,Synthetic Workplace - Aundh 0203,Workplace,"244, Link Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.553754,73.807212,Low
LOC000204,Synthetic Workplace - Wakad 0204,Workplace,"497, Station Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.603025,73.762426,Medium
LOC000205,Synthetic Meeting Point - Yerawada 0205,Meeting Point,"674, Station Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.545147,73.884271,Medium
LOC000206,Synthetic Crime Scene - Chinchwad 0206,Crime Scene,"214, Park Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.635166,73.797911,Medium
LOC000207,Synthetic Residence - Kondhwa 0207,Residence,"326, Link Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.463961,73.894084,Low
LOC000208,Synthetic Residence - Wakad 0208,Residence,"618, Main Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.598889,73.759797,Medium
LOC000209,Synthetic Bank - Hadapsar 0209,Bank,"547, Temple Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.503863,73.930237,Low
LOC000210,Synthetic Workplace - Pimpri 0210,Workplace,"446, Main Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.636402,73.80757,Low
LOC000211,Synthetic ATM - Shivajinagar 0211,ATM,"540, Station Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.536975,73.854487,High
LOC000212,Synthetic Transport Hub - Wakad 0212,Transport Hub,"491, Main Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.606414,73.757049,Low
LOC000213,Synthetic Residence - Swargate 0213,Residence,"833, Park Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.509572,73.869195,Low
LOC000214,Synthetic Hotel - Pimpri 0214,Hotel,"139, Nagar Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.632203,73.805522,Low
LOC000215,Synthetic ATM - Hadapsar 0215,ATM,"399, Market Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.51611,73.933433,Low
LOC000216,Synthetic Crime Scene - Aundh 0216,Crime Scene,"770, Nagar Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.558252,73.805288,Medium
LOC000217,Synthetic Workplace - Shivajinagar 0217,Workplace,"822, Park Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.528633,73.851172,Medium
LOC000218,Synthetic Workplace - Pimpri 0218,Workplace,"688, Main Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.623304,73.806933,Medium
LOC000219,Synthetic Meeting Point - Swargate 0219,Meeting Point,"516, Nagar Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.501964,73.861303,Low
LOC000220,Synthetic Meeting Point - Yerawada 0220,Meeting Point,"183, Temple Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.554713,73.878411,Low
LOC000221,Synthetic Restaurant - Viman Nagar 0221,Restaurant,"374, Market Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.56547,73.906759,Medium
LOC000222,Synthetic Police Station - Bhosari,Police Station,"85, Temple Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.635177,73.852324,Low
LOC000223,Synthetic Meeting Point - Kothrud 0223,Meeting Point,"801, Industrial Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.509056,73.810254,Low
LOC000224,Synthetic Bank - Vishrantwadi 0224,Bank,"840, Canal Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.568589,73.877002,Low
LOC000225,Synthetic Residence - Katraj 0225,Residence,"154, College Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.455774,73.871875,Medium
LOC000226,Synthetic Warehouse - Aundh 0226,Warehouse,"555, Park Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.559735,73.810756,High
LOC000227,Synthetic Hotel - Shivajinagar 0227,Hotel,"620, Temple Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.534457,73.844894,High
LOC000228,Synthetic Hotel - Baner 0228,Hotel,"265, Main Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.563385,73.783442,Low
LOC000229,Synthetic Transport Hub - Kothrud 0229,Transport Hub,"190, Temple Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.513202,73.802548,Low
LOC000230,Synthetic Residence - Kothrud 0230,Residence,"812, College Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.505855,73.814691,Medium
LOC000231,Synthetic Warehouse - Bhosari 0231,Warehouse,"325, Temple Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.629987,73.846952,Medium
LOC000232,Synthetic Residence - Hadapsar 0232,Residence,"627, College Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.504411,73.92634,Medium
LOC000233,Synthetic Workplace - Aundh 0233,Workplace,"132, Industrial Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.564559,73.803073,Medium
LOC000234,Synthetic Police Station - Baner,Police Station,"722, Station Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.55582,73.789012,Medium
LOC000235,Synthetic Workplace - Bhosari 0235,Workplace,"303, Canal Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.62399,73.849768,Low
LOC000236,Synthetic Restaurant - Viman Nagar 0236,Restaurant,"71, Park Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.574516,73.908826,High
LOC000237,Synthetic Workplace - Baner 0237,Workplace,"781, Nagar Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.560407,73.784927,Medium
LOC000238,Synthetic Residence - Swargate 0238,Residence,"733, College Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.506948,73.865445,Medium
LOC000239,Synthetic Crime Scene - Bhosari 0239,Crime Scene,"925, Canal Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.622617,73.850415,High
LOC000240,Synthetic ATM - Pimpri 0240,ATM,"452, Park Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.626833,73.804485,Medium
LOC000241,Synthetic Crime Scene - Swargate 0241,Crime Scene,"359, Temple Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.504808,73.857586,High
LOC000242,Synthetic Transport Hub - Viman Nagar 0242,Transport Hub,"743, Canal Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.575774,73.906959,Low
LOC000243,Synthetic Workplace - Kondhwa 0243,Workplace,"673, Canal Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.471689,73.890471,Low
LOC000244,Synthetic Crime Scene - Hadapsar 0244,Crime Scene,"156, Market Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.510787,73.933697,Low
LOC000245,Synthetic Residence - Bhosari 0245,Residence,"175, Canal Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.63441,73.842037,Low
LOC000246,Synthetic Residence - Dhankawadi 0246,Residence,"137, Station Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.465047,73.843773,Low
LOC000247,Synthetic Warehouse - Vishrantwadi 0247,Warehouse,"148, Park Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.57419,73.872202,Low
LOC000248,Synthetic Residence - Chinchwad 0248,Residence,"518, Market Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.63496,73.806994,Low
LOC000249,Synthetic Transport Hub - Shivajinagar 0249,Transport Hub,"344, Nagar Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.527521,73.846223,Medium
LOC000250,Synthetic Bank - Kothrud 0250,Bank,"743, College Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.509682,73.802031,Low
LOC000251,Synthetic ATM - Hadapsar 0251,ATM,"226, Nagar Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.501686,73.928601,Medium
LOC000252,Synthetic Residence - Bhosari 0252,Residence,"659, Market Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.625869,73.84393,Low
LOC000253,Synthetic Crime Scene - Katraj 0253,Crime Scene,"675, College Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.453337,73.860608,Medium
LOC000254,Synthetic Police Station - Aundh,Police Station,"420, Main Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.563689,73.811727,Low
LOC000255,Synthetic ATM - Viman Nagar 0255,ATM,"837, Market Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.570726,73.916703,Medium
LOC000256,Synthetic Restaurant - Wakad 0256,Restaurant,"848, Station Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.595015,73.759984,High
LOC000257,Synthetic Residence - Kothrud 0257,Residence,"923, Temple Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.508429,73.802952,Medium
LOC000258,Synthetic Meeting Point - Pimpri 0258,Meeting Point,"372, Industrial Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.624115,73.801753,Low
LOC000259,Synthetic Restaurant - Hadapsar 0259,Restaurant,"356, Station Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.504953,73.919697,Medium
LOC000260,Synthetic Transport Hub - Wakad 0260,Transport Hub,"162, College Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.598634,73.756528,High
LOC000261,Synthetic Meeting Point - Kondhwa 0261,Meeting Point,"88, College Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.474731,73.893921,High
LOC000262,Synthetic Bank - Viman Nagar 0262,Bank,"213, Station Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.574516,73.920131,Low
LOC000263,Synthetic Transport Hub - Pimpri 0263,Transport Hub,"791, Industrial Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.626314,73.794204,High
LOC000264,Synthetic Hotel - Kothrud 0264,Hotel,"749, Industrial Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.509856,73.811129,Medium
LOC000265,Synthetic Meeting Point - Baner 0265,Meeting Point,"686, Main Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.557515,73.780258,Low
LOC000266,Synthetic Restaurant - Bhosari 0266,Restaurant,"788, Station Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.625288,73.845506,Medium
LOC000267,Synthetic Workplace - Vishrantwadi 0267,Workplace,"70, Link Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.562952,73.884596,Low
LOC000268,Synthetic Restaurant - Swargate 0268,Restaurant,"689, Industrial Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.502338,73.867118,High
LOC000269,Synthetic Residence - Katraj 0269,Residence,"938, Industrial Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.454978,73.864393,Low
LOC000270,Synthetic Meeting Point - Viman Nagar 0270,Meeting Point,"716, Market Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.569701,73.919673,Medium
LOC000271,Synthetic Workplace - Baner 0271,Workplace,"245, Link Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.555942,73.781659,High
LOC000272,Synthetic Workplace - Bhosari 0272,Workplace,"489, Nagar Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.634175,73.840324,High
LOC000273,Synthetic Workplace - Pimpri 0273,Workplace,"458, Market Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.62289,73.802378,Low
LOC000274,Synthetic Restaurant - Hadapsar 0274,Restaurant,"892, Canal Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.51343,73.932309,Medium
LOC000275,Synthetic Workplace - Vishrantwadi 0275,Workplace,"886, Temple Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.571807,73.879747,Medium
LOC000276,Synthetic Residence - Kothrud 0276,Residence,"323, Canal Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.50546,73.808541,Medium
LOC000277,Synthetic Bank - Shivajinagar 0277,Bank,"656, Temple Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.533858,73.839933,Medium
LOC000278,Synthetic Bank - Kothrud 0278,Bank,"389, Station Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.507861,73.81416,Medium
LOC000279,Synthetic Crime Scene - Aundh 0279,Crime Scene,"618, Park Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.55623,73.810435,Medium
LOC000280,Synthetic Transport Hub - Chinchwad 0280,Transport Hub,"965, Park Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.631036,73.807313,Low
LOC000281,Synthetic Crime Scene - Kothrud 0281,Crime Scene,"294, Canal Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.511124,73.815572,Low
LOC000282,Synthetic Residence - Viman Nagar 0282,Residence,"335, Temple Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.569363,73.9105,Low
LOC000283,Synthetic Residence - Viman Nagar 0283,Residence,"937, Nagar Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.561386,73.907396,Medium
LOC000284,Synthetic Bank - Vishrantwadi 0284,Bank,"157, Temple Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.56827,73.881351,Medium
LOC000285,Synthetic Police Station - Kothrud,Police Station,"461, College Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.504024,73.803052,Medium
LOC000286,Synthetic Residence - Wakad 0286,Residence,"228, Station Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.605374,73.76655,Low
LOC000287,Synthetic Restaurant - Pimpri 0287,Restaurant,"307, Nagar Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.627998,73.804477,Low
LOC000288,Synthetic Residence - Hadapsar 0288,Residence,"831, Canal Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.505079,73.933175,Low
LOC000289,Synthetic ATM - Aundh 0289,ATM,"613, Station Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.563014,73.799389,Medium
LOC000290,Synthetic Transport Hub - Swargate 0290,Transport Hub,"348, College Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.496554,73.860102,Low
LOC000291,Synthetic Restaurant - Dhankawadi 0291,Restaurant,"476, Park Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.462062,73.850671,Low
LOC000292,Synthetic Residence - Bhosari 0292,Residence,"105, Canal Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.627818,73.846113,Medium
LOC000293,Synthetic Bank - Shivajinagar 0293,Bank,"659, Temple Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.529475,73.842321,Medium
